GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Speed (OBD)(km/h),Trip Distance(km),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Engine RPM(rpm),Throttle Position(Manifold)(%),Unnamed: 18,11749
Sun Mar 31 11:29:51 GMT+02:00 2019,2019-03-31 11:29:51.384000,7.51035362,44.64460374,22.13,3.216,393,191.6,0.15626526,3.1029968,7.2213287,0.025587147,77,2.74910235404968,22.4661045074462,10.6016111373901,2520,18.4313735961914,,
Sun Mar 31 11:29:51 GMT+02:00 2019,2019-03-31 11:29:51.484000,7.51035362,44.64460374,22.13,3.216,393,191.6,-1.0863342,3.4022827,10.949097,0.03430668,76,2.75715613365173,22.4661045074462,10.6016111373901,2520,18.4313735961914,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:51.584000,7.5102942,44.64441583,21.99,3.216,393,191.3,-0.80381775,3.217926,9.110352,0.0073121786,76,2.75715613365173,22.4661045074462,10.6016111373901,2520,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:51.684000,7.5102942,44.64441583,21.99,3.216,393,191.3,-0.9067688,3.2634125,9.356949,-0.009991977,76,2.75715613365173,35.1565055847168,10.6163330078125,2520,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:51.784000,7.5102942,44.64441583,21.99,3.216,393,191.3,-0.5572052,3.2825623,7.994644,-0.02568076,76,2.75715613365173,35.1565055847168,10.6163330078125,2470,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:51.884000,7.5102942,44.64441583,21.99,3.216,393,191.3,-0.39440918,3.466919,5.9164886,-0.012589614,75,2.76550316810607,35.1565055847168,10.6163330078125,2470,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:51.984000,7.5102942,44.64441583,21.99,3.216,393,191.3,-0.4734192,3.241867,7.915634,-0.107721746,75,2.76550316810607,35.3962287902832,10.6163330078125,2470,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:52.084000,7.5102942,44.64441583,21.99,3.216,393,191.3,-1.0887299,3.5674744,9.052887,-0.004178643,75,2.76550316810607,35.3962287902832,10.6163330078125,2459.5,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:52.184000,7.5102942,44.64441583,21.99,3.216,393,191.3,-1.9195099,3.5052338,9.510178,0.011171301,74,2.7731602191925,35.3962287902832,10.6163330078125,2459.5,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:52.283000,7.5102942,44.64441583,21.99,3.216,393,191.3,-1.5579834,3.1652527,10.343353,0.13301152,74,2.7731602191925,35.3962287902832,10.6163330078125,2459.5,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:52.384000,7.5102942,44.64441583,21.99,3.216,393,191.3,-0.49975586,3.2801666,8.102386,-0.08849746,74,2.7731602191925,35.3962287902832,10.6163330078125,2459.5,15.2941179275512,,
Sun Mar 31 11:29:52 GMT+02:00 2019,2019-03-31 11:29:52.483000,7.5102942,44.64441583,21.99,3.216,393,191.3,-0.56918335,3.1197662,7.985077,0.011477391,74,2.7731602191925,35.0733757019043,10.630986213684,2459.5,15.2941179275512,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:52.583000,7.51023525,44.64422302,21.4,3.216,395,191.3,-1.160553,3.6273346,7.5277863,0.022510728,74,2.7731602191925,35.0733757019043,10.630986213684,2429.5,15.2941179275512,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:52.683000,7.51023525,44.64422302,21.4,3.216,395,191.3,-0.09274292,2.8420258,9.881287,0.06714398,73,2.78255200386047,35.0733757019043,10.630986213684,2429.5,15.2941179275512,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:52.785000,7.51023525,44.64422302,21.4,3.216,395,191.3,-1.0767517,3.64888,7.4224396,-0.0059570405,73,2.78255200386047,35.0733757019043,10.630986213684,2429.5,14.9019613265991,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:52.883000,7.51023525,44.64422302,21.4,3.216,395,191.3,-0.54045105,3.8332367,8.914017,0.033015348,73,2.78255200386047,35.0266532897949,10.630986213684,2429.5,14.9019613265991,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:52.983000,7.51023525,44.64422302,21.4,3.216,395,191.3,-1.883606,3.952942,8.356171,0.029552737,73,2.78255200386047,35.0266532897949,10.630986213684,2399.5,14.9019613265991,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:53.083000,7.51023525,44.64422302,21.4,3.216,395,191.3,-0.81817627,3.6273346,9.512573,0.060133636,73,2.79048061370849,35.0266532897949,10.630986213684,2399.5,14.9019613265991,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:53.184000,7.51023525,44.64422302,21.4,3.216,395,191.3,-0.37046814,2.8324585,9.8741,-0.0074076205,73,2.79048061370849,35.0266532897949,10.630986213684,2399.5,14.9019613265991,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:53.284000,7.51023525,44.64422302,21.4,3.216,395,191.3,-0.71043396,3.7135162,8.753616,-0.00053620734,73,2.79048061370849,37.2378044128418,10.6316232681274,2399.5,14.9019613265991,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:53.384000,7.51023525,44.64422302,21.4,3.216,395,191.3,-0.21723938,3.4333954,9.112747,0.011916459,73,2.79048061370849,37.2378044128418,10.6316232681274,2373.5,14.9019613265991,,
Sun Mar 31 11:29:53 GMT+02:00 2019,2019-03-31 11:29:53.484000,7.51023525,44.64422302,21.4,3.216,395,191.3,-0.79663086,3.3950958,8.748825,0.016260557,72,2.79851603507995,37.2378044128418,10.6316232681274,2373.5,14.9019613265991,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:53.585000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.43989563,3.6752167,9.821426,0.034904357,72,2.79851603507995,37.2378044128418,10.6316232681274,2373.5,14.9019613265991,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:53.685000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.79663086,3.1125793,10.611511,0.02808502,72,2.79851603507995,33.7545661926269,10.6316232681274,2373.5,14.9019613265991,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:53.785000,7.51019047,44.64403464,20.82,3.216,395,190.9,-1.2515259,3.363968,9.993805,0.101445615,72,2.79851603507995,33.7545661926269,10.6316232681274,1865.5,14.9019613265991,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:53.883000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.26991272,3.478897,8.4782715,0.02644501,71,2.80642080307006,33.7545661926269,10.6316232681274,1865.5,14.9019613265991,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:53.983000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.93310547,3.4573364,9.048096,0.015696835,71,2.80642080307006,33.7545661926269,10.6316232681274,1865.5,14.9019613265991,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:54.085000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.88760376,3.2227173,8.686569,-0.03221959,71,2.80642080307006,32.1275100708007,10.6444873809814,1865.5,12.5490198135375,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:54.184000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.6074829,2.968933,10.080002,0.09195453,71,2.80642080307006,32.1275100708007,10.6444873809814,1033.5,12.5490198135375,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:54.284000,7.51019047,44.64403464,20.82,3.216,395,190.9,-1.318573,2.9354095,10.060852,0.014283742,70,2.81544876098632,32.1275100708007,10.6444873809814,1033.5,12.5490198135375,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:54.384000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.140625,2.652893,9.414413,0.014518964,70,2.81544876098632,32.1275100708007,10.6444873809814,1033.5,12.1568632125854,,
Sun Mar 31 11:29:54 GMT+02:00 2019,2019-03-31 11:29:54.484000,7.51019047,44.64403464,20.82,3.216,395,190.9,-0.38243103,2.7127533,8.882904,-0.03341937,70,2.81544876098632,75.3662414550781,10.6444873809814,1033.5,12.1568632125854,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:54.584000,7.51014446,44.64385621,20.29,3.216,396,190.9,-0.98098755,2.6265564,8.791916,0.019270115,70,2.81544876098632,75.3662414550781,10.6444873809814,2484.5,12.1568632125854,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:54.684000,7.51014446,44.64385621,20.29,3.216,396,190.9,0.64707947,2.767807,8.96669,-0.010501717,68,2.82294297218322,75.3662414550781,10.6444873809814,2484.5,12.1568632125854,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:54.784000,7.51014446,44.64385621,20.29,3.216,396,190.9,0.01739502,4.0271606,7.238083,-0.006361243,68,2.82294297218322,75.3662414550781,10.6444873809814,2484.5,16.0784320831298,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:54.884000,7.51014446,44.64385621,20.29,3.216,396,190.9,-0.12625122,2.281784,9.239639,-0.010759771,68,2.82294297218322,27.917121887207,10.6548175811767,2484.5,16.0784320831298,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:54.984000,7.51014446,44.64385621,20.29,3.216,396,190.9,-0.21484375,3.404663,8.708115,0.037603386,68,2.82294297218322,27.917121887207,10.6548175811767,2851.5,16.0784320831298,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:55.084000,7.51014446,44.64385621,20.29,3.216,396,190.9,-1.0073242,2.6457062,9.933945,0.020708922,67,2.83044290542602,27.917121887207,10.6548175811767,2851.5,16.0784320831298,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:55.183000,7.51014446,44.64385621,20.29,3.216,396,190.9,-0.78704834,2.6241608,11.612289,0.23521715,67,2.83044290542602,27.917121887207,10.6548175811767,2851.5,16.0784320831298,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:55.284000,7.51014446,44.64385621,20.29,3.216,396,190.9,-0.53326416,2.9832916,7.388916,-0.1669054,67,2.83044290542602,23.9663639068603,10.6548175811767,2851.5,16.0784320831298,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:55.383000,7.51014446,44.64385621,20.29,3.216,396,190.9,-0.98817444,2.4206543,9.912399,0.02023316,67,2.83044290542602,23.9663639068603,10.6548175811767,2749,16.0784320831298,,
Sun Mar 31 11:29:55 GMT+02:00 2019,2019-03-31 11:29:55.483000,7.51014446,44.64385621,20.29,3.216,396,190.9,-0.4015808,2.26503,9.888458,0.018983169,65,2.83757448196411,23.9663639068603,10.6548175811767,2749,16.0784320831298,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:55.583000,7.51011214,44.64369257,18.89,3.216,395,191.7,-0.54045105,2.7462616,9.5173645,0.03025347,65,2.83757448196411,23.9663639068603,10.6548175811767,2749,16.0784320831298,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:55.683000,7.51011214,44.64369257,18.89,3.216,395,191.7,0.06048584,2.652893,8.167038,0.01044531,65,2.83757448196411,23.9663639068603,10.6548175811767,2749,15.6862745285034,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:55.784000,7.51011214,44.64369257,18.89,3.216,395,191.7,-1.1366119,2.5451508,9.313858,0.02393035,65,2.83757448196411,25.1664962768554,10.6634912490844,2749,15.6862745285034,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:55.883000,7.51011214,44.64369257,18.89,3.216,395,191.7,-0.7990265,2.42305,9.40004,0.033825893,65,2.83757448196411,25.1664962768554,10.6634912490844,2680,15.6862745285034,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:55.983000,7.51011214,44.64369257,18.89,3.216,395,191.7,-0.17652893,2.2267303,8.554886,-0.07970601,63,2.84591221809387,25.1664962768554,10.6634912490844,2680,15.6862745285034,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:56.083000,7.51011214,44.64369257,18.89,3.216,395,191.7,-0.5021515,2.039978,8.978668,0.0450674,63,2.84591221809387,25.1664962768554,10.6634912490844,2680,15.2941179275512,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:56.184000,7.51011214,44.64369257,18.89,3.216,395,191.7,-0.86605835,2.1285553,10.281113,0.052096967,63,2.84591221809387,27.403018951416,10.6634912490844,2680,15.2941179275512,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:56.283000,7.51011214,44.64369257,18.89,3.216,395,191.7,-1.2778625,2.1884155,10.149429,0.08536321,63,2.84591221809387,27.403018951416,10.6634912490844,2568.5,15.2941179275512,,
Sun Mar 31 11:29:56 GMT+02:00 2019,2019-03-31 11:29:56.383000,7.51011214,44.64369257,18.89,3.216,395,191.7,-1.3137817,2.3488312,10.197311,0.03944805,60,2.85255765914917,27.403018951416,10.6634912490844,2568.5,15.2941179275512,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:56.484000,7.51006788,44.6435372,17.29,3.216,395,192.2,-0.6864929,2.281784,9.541306,0.03512697,60,2.85255765914917,27.403018951416,10.6634912490844,2568.5,15.2941179275512,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:56.584000,7.51006788,44.6435372,17.29,3.216,395,192.2,-0.9498596,2.9856873,10.2451935,0.031284176,60,2.85255765914917,27.2310466766357,10.6733884811401,2568.5,15.2941179275512,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:56.685000,7.51006788,44.6435372,17.29,3.216,395,192.2,-1.081543,2.7773895,10.872482,0.16819662,60,2.85255765914917,27.2310466766357,10.6733884811401,2477.5,15.2941179275512,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:56.784000,7.51006788,44.6435372,17.29,3.216,395,192.2,-0.4303131,2.7821808,8.894867,0.03684755,59,2.85900354385375,27.2310466766357,10.6733884811401,2477.5,15.2941179275512,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:56.884000,7.51006788,44.6435372,17.29,3.216,395,192.2,-0.78704834,2.7845764,9.220474,0.030904928,59,2.85900354385375,27.2310466766357,10.6733884811401,2477.5,14.9019613265991,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:56.984000,7.51006788,44.6435372,17.29,3.216,395,192.2,-0.27947998,3.162857,7.9683075,-0.10662413,59,2.85900354385375,29.148775100708,10.6733884811401,2477.5,14.9019613265991,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:57.083000,7.51006788,44.6435372,17.29,3.216,395,192.2,-2.0655518,3.0742645,10.791077,0.18199533,57,2.86509346961975,29.148775100708,10.6733884811401,2409,14.9019613265991,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:57.183000,7.51006788,44.6435372,17.29,3.216,395,192.2,-1.0216827,2.9641418,10.62587,0.034439027,57,2.86509346961975,29.148775100708,10.6733884811401,2409,14.9019613265991,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:57.284000,7.51006788,44.6435372,17.29,3.216,395,192.2,-0.9139404,2.968933,10.546875,0.023804933,57,2.86509346961975,29.148775100708,10.6733884811401,2409,14.9019613265991,,
Sun Mar 31 11:29:57 GMT+02:00 2019,2019-03-31 11:29:57.383000,7.51006788,44.6435372,17.29,3.216,395,192.2,-0.7774811,3.0742645,8.748825,-0.03239876,57,2.86509346961975,28.9614315032959,10.6843070983886,2409,14.9019613265991,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:57.483000,7.51002348,44.64339434,16.16,3.216,396,192.5,-0.72480774,3.0383606,9.670593,0.03726061,57,2.86509346961975,28.9614315032959,10.6843070983886,2348,14.9019613265991,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:57.584000,7.51002348,44.64339434,16.16,3.216,396,192.5,0.21611023,2.6145782,7.8055115,0.022896731,55,2.87288689613342,28.9614315032959,10.6843070983886,2348,14.9019613265991,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:57.684000,7.51002348,44.64339434,16.16,3.216,396,192.5,-1.3616638,2.822876,11.624252,0.028323343,55,2.87288689613342,28.9614315032959,10.6843070983886,2348,14.9019613265991,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:57.783000,7.51002348,44.64339434,16.16,3.216,396,192.5,0.03414917,2.549942,10.182953,0.08907372,55,2.87288689613342,28.6712455749511,10.6843070983886,2348,14.9019613265991,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:57.884000,7.51002348,44.64339434,16.16,3.216,396,192.5,-0.9546509,3.3783417,9.428772,-0.009139826,55,2.87288689613342,28.6712455749511,10.6843070983886,2270.5,14.9019613265991,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:57.984000,7.51002348,44.64339434,16.16,3.216,396,192.5,-0.9977417,2.6576843,11.016129,0.035957437,53,2.87854194641113,28.6712455749511,10.6843070983886,2270.5,14.9019613265991,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:58.084000,7.51002348,44.64339434,16.16,3.216,396,192.5,-1.1533661,2.8731537,11.506943,0.23369569,53,2.87854194641113,28.6712455749511,10.6843070983886,2270.5,14.5098037719726,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:58.184000,7.51002348,44.64339434,16.16,3.216,396,192.5,-0.9187317,3.2753906,7.7121277,0.032671086,53,2.87854194641113,28.5717163085937,10.6949796676635,2270.5,14.5098037719726,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:58.283000,7.51002348,44.64339434,16.16,3.216,396,192.5,-0.29862976,1.7837982,11.992966,0.061769012,53,2.87854194641113,28.5717163085937,10.6949796676635,2200,14.5098037719726,,
Sun Mar 31 11:29:58 GMT+02:00 2019,2019-03-31 11:29:58.383000,7.51002348,44.64339434,16.16,3.216,396,192.5,0.22808838,2.7366943,8.456726,0.023650765,52,2.8842294216156,28.5717163085937,10.6949796676635,2200,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:58.485000,7.50998027,44.64326403,14.85,3.216,397,194.4,-1.4694061,2.3583984,11.4231415,0.21739417,52,2.8842294216156,28.5717163085937,10.6949796676635,2200,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:58.584000,7.50998027,44.64326403,14.85,3.216,397,194.4,-0.28666687,2.7175293,10.206894,0.05746574,52,2.8842294216156,28.9309463500976,10.6949796676635,2200,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:58.684000,7.50998027,44.64326403,14.85,3.216,397,194.4,-0.06878662,2.6121826,9.177383,0.046225592,52,2.8842294216156,28.9309463500976,10.6949796676635,2116.5,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:58.784000,7.50998027,44.64326403,14.85,3.216,397,194.4,-1.0145111,2.4421997,10.8629,0.057071038,50,2.88959860801696,28.9309463500976,10.6949796676635,2116.5,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:58.884000,7.50998027,44.64326403,14.85,3.216,397,194.4,-0.8301544,2.5236053,10.391251,0.1123206,50,2.88959860801696,28.9309463500976,10.6949796676635,2116.5,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:58.983000,7.50998027,44.64326403,14.85,3.216,397,194.4,-0.6864929,2.7893677,9.577209,0.024425318,50,2.88959860801696,28.9309463500976,10.6949796676635,2116.5,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:59.083000,7.50998027,44.64326403,14.85,3.216,397,194.4,-0.5069275,2.5714874,9.804672,0.031432535,50,2.88959860801696,27.538761138916,10.7050237655639,2116.5,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:59.184000,7.50998027,44.64326403,14.85,3.216,397,194.4,-1.1629486,2.5212097,10.451096,0.121305645,50,2.88959860801696,27.538761138916,10.7050237655639,2030.5,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:59.283000,7.50998027,44.64326403,14.85,3.216,397,194.4,-0.4590454,2.3105164,10.254776,0.05512102,47,2.89617300033569,27.538761138916,10.7050237655639,2030.5,14.5098037719726,,
Sun Mar 31 11:29:59 GMT+02:00 2019,2019-03-31 11:29:59.383000,7.50998027,44.64326403,14.85,3.216,397,194.4,-0.12385559,2.2362976,9.237244,0.048556462,47,2.89617300033569,27.538761138916,10.7050237655639,2030.5,14.1176471710205,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:29:59.483000,7.5099305,44.64314388,13.79,3.216,397,195.9,-0.73677063,2.6241608,9.371307,0.057547435,47,2.89617300033569,26.982831954956,10.7050237655639,2030.5,14.1176471710205,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:29:59.584000,7.5099305,44.64314388,13.79,3.216,397,195.9,-0.9498596,2.1764526,10.7743225,0.14365989,47,2.89617300033569,26.982831954956,10.7050237655639,1934.5,14.1176471710205,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:29:59.684000,7.5099305,44.64314388,13.79,3.216,397,195.9,-0.9570465,2.439804,10.860504,0.035222515,45,2.90115642547607,26.982831954956,10.7050237655639,1934.5,14.1176471710205,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:29:59.784000,7.5099305,44.64314388,13.79,3.216,397,195.9,0.4076538,2.0112457,9.77594,0.034795146,45,2.90115642547607,26.982831954956,10.7050237655639,1934.5,14.1176471710205,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:29:59.884000,7.5099305,44.64314388,13.79,3.216,397,195.9,0.08921814,2.4805145,10.099152,0.07911211,45,2.90115642547607,27.1166763305664,10.7148036956787,1934.5,14.1176471710205,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:29:59.984000,7.5099305,44.64314388,13.79,3.216,397,195.9,1.1259155,2.4062958,8.80629,-0.043354988,42,2.90563941001892,27.1166763305664,10.7148036956787,1824,14.1176471710205,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:30:00.084000,7.5099305,44.64314388,13.79,3.216,397,195.9,-0.21244812,2.5858612,10.8581085,0.014064272,42,2.90563941001892,27.1166763305664,10.7148036956787,1824,13.7254905700683,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:30:00.184000,7.5099305,44.64314388,13.79,3.216,397,195.9,0.22808838,2.8683624,8.566864,0.03628027,42,2.90563941001892,26.8421382904052,10.7148036956787,1824,13.7254905700683,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:30:00.284000,7.5099305,44.64314388,13.79,3.216,397,195.9,1.0421143,2.707962,7.6905823,-0.1431061,42,2.90563941001892,26.8421382904052,10.7148036956787,1750,13.7254905700683,,
Sun Mar 31 11:30:00 GMT+02:00 2019,2019-03-31 11:30:00.383000,7.5099305,44.64314388,13.79,3.216,397,195.9,-0.90437317,2.5475464,11.351318,0.07035378,41,2.91022753715515,26.8421382904052,10.7148036956787,1750,13.7254905700683,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:00.483000,7.50988051,44.6430412,12.25,3.216,398,198.5,0.67341614,2.9832916,10.099152,0.03395863,41,2.91022753715515,26.8421382904052,10.7148036956787,1750,13.7254905700683,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:00.583000,7.50988051,44.6430412,12.25,3.216,398,198.5,-0.38482666,2.360794,12.72319,0.06403351,41,2.91022753715515,26.8421382904052,10.7148036956787,1750,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:00.684000,7.50988051,44.6430412,12.25,3.216,398,198.5,0.6901703,2.3033447,11.030502,0.16981953,41,2.91022753715515,28.676607131958,10.7255020141601,1750,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:00.783000,7.50988051,44.6430412,12.25,3.216,398,198.5,0.19935608,2.5595245,11.67215,-0.018432617,41,2.91022753715515,28.676607131958,10.7255020141601,1624,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:00.884000,7.50988051,44.6430412,12.25,3.216,398,198.5,2.8569183,1.9513855,3.4217224,-0.023924429,38,2.9154942035675,28.676607131958,10.7255020141601,1624,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:00.984000,7.50988051,44.6430412,12.25,3.216,398,198.5,1.3988495,2.300949,9.6753845,0.042763174,38,2.9154942035675,28.676607131958,10.7255020141601,1624,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:01.083000,7.50988051,44.6430412,12.25,3.216,398,198.5,1.1761932,3.1772156,6.4025116,0.10577571,38,2.9154942035675,30.1478214263916,10.7255020141601,1624,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:01.183000,7.50988051,44.6430412,12.25,3.216,398,198.5,0.14189148,2.3871307,13.364838,0.070753016,38,2.9154942035675,30.1478214263916,10.7255020141601,1562,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:01.283000,7.50988051,44.6430412,12.25,3.216,398,198.5,1.511383,2.063919,7.4487762,0.08444154,37,2.91965055465698,30.1478214263916,10.7255020141601,1562,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:01.384000,7.50988051,44.6430412,12.25,3.216,398,198.5,0.94155884,2.6864166,9.898041,0.06887263,37,2.91965055465698,30.1478214263916,10.7255020141601,1562,13.3333339691162,,
Sun Mar 31 11:30:01 GMT+02:00 2019,2019-03-31 11:30:01.484000,7.50988051,44.6430412,12.25,3.216,398,198.5,1.4299774,2.2243347,10.034515,0.08729723,37,2.91965055465698,30.5196151733398,10.737283706665,1562,13.3333339691162,,
Sun Mar 31 11:30:02 GMT+02:00 2019,2019-03-31 11:30:01.584000,7.50980832,44.6429541,10.44,3.216,398,210.6,0.04133606,2.968933,10.544479,0.061779574,37,2.91965055465698,30.5196151733398,10.737283706665,1529,13.3333339691162,,
Sun Mar 31 11:30:02 GMT+02:00 2019,2019-03-31 11:30:01.684000,7.50980832,44.6429541,10.44,3.216,398,210.6,1.4826508,2.0447693,9.500595,0.021099508,35,2.92334055900573,30.5196151733398,10.737283706665,1529,13.3333339691162,,
