GPS Time,GPS Speed (Meters/second),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Kilometers Per Litre(Long Term Average)(kpl),Average trip speed(whilst stopped or moving)(km/h)
Fri Apr 05 16:58:11 GMT+02:00 2019,5.048182,19,5.36508512496948,0.442728579044342,6.41634798049927,17.3333339691162
Fri Apr 05 16:58:12 GMT+02:00 2019,5.254889,19,12.56955909729,0.442728579044342,6.50683641433716,17.3333339691162
Fri Apr 05 16:58:13 GMT+02:00 2019,3.881312,17,12.56955909729,0.450183570384979,6.50683641433716,17.3287677764893
Fri Apr 05 16:58:14 GMT+02:00 2019,4.039867,14,11.0491409301758,0.456641912460327,6.57266712188721,17.2837829589844
Fri Apr 05 16:58:15 GMT+02:00 2019,3.445023,14,7.69955205917358,0.456641912460327,6.5887656211853,17.2837829589844
Fri Apr 05 16:58:16 GMT+02:00 2019,1.536716,5,7.69955205917358,0.460777044296265,6.5887656211853,17.1200008392334
Fri Apr 05 16:58:17 GMT+02:00 2019,0.801232,1,3.73543477058411,0.462002873420715,6.54857778549194,16.9078941345215
Fri Apr 05 16:58:18 GMT+02:00 2019,0,1,0.785089492797852,0.462002873420715,6.46852922439575,16.9078941345215
Fri Apr 05 16:58:19 GMT+02:00 2019,0,0,0.785089492797852,0.462002873420715,6.46852922439575,16.6883125305176
Fri Apr 05 16:58:20 GMT+02:00 2019,0,0,0,0.462002873420715,6.46430969238281,16.4743595123291
Fri Apr 05 16:58:21 GMT+02:00 2019,0,0,0,0.462002873420715,6.46014976501465,16.4743595123291
Fri Apr 05 16:58:22 GMT+02:00 2019,0,0,0,0.462002873420715,6.46014976501465,16.2658233642578
Fri Apr 05 16:58:23 GMT+02:00 2019,0.945641,7,0,0.462002873420715,6.45604848861694,16.1499996185303
Fri Apr 05 16:58:24 GMT+02:00 2019,2.500571,7,0,0.462002873420715,6.45604848861694,16.1499996185303
Fri Apr 05 16:58:25 GMT+02:00 2019,3.438984,13,2.4872739315033,0.466358423233032,6.40382766723633,16.1111106872559
Fri Apr 05 16:58:26 GMT+02:00 2019,4.942911,21,2.14447164535522,0.472856193780899,6.34851121902466,16.1707324981689
Fri Apr 05 16:58:27 GMT+02:00 2019,6.742315,21,2.93580174446106,0.472856193780899,6.30475854873657,16.1707324981689
Fri Apr 05 16:58:28 GMT+02:00 2019,7.061261,25,2.93580174446106,0.482413977384567,6.30475854873657,16.2771091461182
Fri Apr 05 16:58:29 GMT+02:00 2019,7.753741,30,3.4237174987793,0.494139671325684,6.26828956604004,16.4404754638672
Fri Apr 05 16:58:30 GMT+02:00 2019,8.409057,30,3.66940236091614,0.494139671325684,6.23580360412598,16.4404754638672
Fri Apr 05 16:58:31 GMT+02:00 2019,9.393853,35,3.66940236091614,0.507338285446167,6.23580360412598,16.6588230133057
Fri Apr 05 16:58:32 GMT+02:00 2019,9.910926,36,12.0421199798584,0.521873593330383,6.30748653411865,16.8837203979492
Fri Apr 05 16:58:33 GMT+02:00 2019,10.24959,36,20.6143531799316,0.521873593330383,6.48196029663086,16.8837203979492
Fri Apr 05 16:58:34 GMT+02:00 2019,9.96736,36,20.6143531799316,0.521873593330383,6.48196029663086,16.8837203979492
Fri Apr 05 16:58:35 GMT+02:00 2019,9.268528,33,19.0140209197998,0.547758162021637,6.6329493522644,17.0689659118652
Fri Apr 05 16:58:36 GMT+02:00 2019,8.958249,31,17.3589210510254,0.559011518955231,6.76063919067383,17.2272720336914
Fri Apr 05 16:58:37 GMT+02:00 2019,8.788412,31,5.09290075302124,0.559011518955231,6.74101877212524,17.2272720336914
Fri Apr 05 16:58:38 GMT+02:00 2019,8.843269,32,5.09290075302124,0.572014033794403,6.74101877212524,17.3932590484619
Fri Apr 05 16:58:39 GMT+02:00 2019,9.577737,36,5.21895408630371,0.586690723896027,6.72332048416138,17.6000003814697
Fri Apr 05 16:58:40 GMT+02:00 2019,10.616899,36,5.20926570892334,0.586690723896027,6.70591735839844,17.6000003814697
Fri Apr 05 16:58:41 GMT+02:00 2019,11.101544,40,5.20926570892334,0.602809071540833,6.70591735839844,17.8461532592773
Fri Apr 05 16:58:42 GMT+02:00 2019,11.219795,38,18.4783630371094,0.619384050369263,6.8396954536438,18.0652179718018
Fri Apr 05 16:58:43 GMT+02:00 2019,10.337132,38,18.7147979736328,0.619384050369263,6.97312355041504,18.0652179718018
Fri Apr 05 16:58:44 GMT+02:00 2019,9.098912,32,18.7147979736328,0.633802115917206,6.97312355041504,18.2150535583496
Fri Apr 05 16:58:45 GMT+02:00 2019,7.305086,25,15.8316459655762,0.645376265048981,7.07155132293701,18.2872333526611
Fri Apr 05 16:58:46 GMT+02:00 2019,6.897501,25,5.13290405273438,0.645376265048981,7.05024766921997,18.2872333526611
Fri Apr 05 16:58:47 GMT+02:00 2019,7.57623,27,5.13290405273438,0.656260132789612,7.05024766921997,18.3789482116699
Fri Apr 05 16:58:48 GMT+02:00 2019,8.242531,30,6.20098733901978,0.667430520057678,7.04101657867432,18.5
Fri Apr 05 16:58:49 GMT+02:00 2019,8.546061,30,16.0307006835938,0.667430520057678,7.13767957687378,18.5
Fri Apr 05 16:58:50 GMT+02:00 2019,8.439006,30,16.0307006835938,0.679472208023071,7.13767957687378,18.6185569763184
Fri Apr 05 16:58:51 GMT+02:00 2019,8.239084,30,7.29142951965332,0.691605567932129,7.13931560516357,18.7346935272217
Fri Apr 05 16:58:52 GMT+02:00 2019,8.491262,30,5.91675233840942,0.691605567932129,7.12644624710083,18.7346935272217
Fri Apr 05 16:58:53 GMT+02:00 2019,9.039815,32,5.91675233840942,0.703945279121399,7.12644624710083,18.8686866760254
Fri Apr 05 16:58:54 GMT+02:00 2019,9.574582,35,5.91675233840942,0.716954469680786,7.12644624710083,19.0300006866455
Fri Apr 05 16:58:55 GMT+02:00 2019,9.653667,37,6.1156702041626,0.73134446144104,7.11591720581055,19.2079200744629
Fri Apr 05 16:58:56 GMT+02:00 2019,10.2026,37,6.1156702041626,0.73134446144104,7.11591720581055,19.2079200744629
Fri Apr 05 16:58:57 GMT+02:00 2019,9.893231,34,19.1793365478516,0.746402382850647,7.24028253555298,19.3529415130615
Fri Apr 05 16:58:58 GMT+02:00 2019,8.777691,28,18.0590209960938,0.758897125720978,7.35067796707153,19.4368934631348
Fri Apr 05 16:58:59 GMT+02:00 2019,7.27275,28,17.5036659240723,0.758897125720978,7.45323324203491,19.4368934631348
Fri Apr 05 16:59:00 GMT+02:00 2019,6.016861,22,17.5036659240723,0.769167959690094,7.45323324203491,19.4615383148193
Fri Apr 05 16:59:01 GMT+02:00 2019,5.660305,21,7.75084209442139,0.778162121772766,7.45620918273926,19.4761905670166
Fri Apr 05 16:59:02 GMT+02:00 2019,5.919268,21,7.75084209442139,0.778162121772766,7.45620918273926,19.4761905670166
Fri Apr 05 16:59:03 GMT+02:00 2019,6.388116,25,4.46256446838379,0.787809371948242,7.42656946182251,19.5283012390137
Fri Apr 05 16:59:04 GMT+02:00 2019,7.699873,29,4.21895265579224,0.799104392528534,7.39512205123901,19.6168231964111
Fri Apr 05 16:59:05 GMT+02:00 2019,8.190591,29,11.078709602356,0.799104392528534,7.43088531494141,19.6168231964111
Fri Apr 05 16:59:06 GMT+02:00 2019,7.73083,27,11.078709602356,0.810662150382996,7.43088531494141,19.6851844787598
Fri Apr 05 16:59:07 GMT+02:00 2019,7.903398,30,4.48945379257202,0.822339236736298,7.40260219573975,19.7798156738281
Fri Apr 05 16:59:08 GMT+02:00 2019,8.054182,30,4.48945379257202,0.822339236736298,7.40260219573975,19.7798156738281
Fri Apr 05 16:59:09 GMT+02:00 2019,7.667462,27,12.8341865539551,0.834412157535553,7.45433139801025,19.8454551696777
Fri Apr 05 16:59:10 GMT+02:00 2019,7.030856,24,11.0397939682007,0.844874262809753,7.48815679550171,19.8828830718994
Fri Apr 05 16:59:11 GMT+02:00 2019,6.798978,24,12.8917055130005,0.844874262809753,7.53865718841553,19.8828830718994
Fri Apr 05 16:59:12 GMT+02:00 2019,6.112295,21,12.8917055130005,0.853893041610718,7.53865718841553,19.8928565979004
Fri Apr 05 16:59:13 GMT+02:00 2019,5.422191,15,10.9947242736816,0.861003041267395,7.57065773010254,19.8495578765869
Fri Apr 05 16:59:14 GMT+02:00 2019,3.694024,15,7.91639566421509,0.861003041267395,7.57382965087891,19.8495578765869
Fri Apr 05 16:59:15 GMT+02:00 2019,1.925398,8,7.91639566421509,0.865727603435516,7.57382965087891,19.7456130981445
Fri Apr 05 16:59:16 GMT+02:00 2019,1.96442,9,3.28098773956299,0.869399130344391,7.53480386734009,19.6521739959717
Fri Apr 05 16:59:17 GMT+02:00 2019,2.254133,9,5.02923965454102,0.869399130344391,7.51223087310791,19.6521739959717
Fri Apr 05 16:59:18 GMT+02:00 2019,2.305994,5,5.02923965454102,0.872449934482574,7.51223087310791,19.5258617401123
Fri Apr 05 16:59:19 GMT+02:00 2019,0,1,3.29659032821655,0.873724102973938,7.47459125518799,19.3675212860107
Fri Apr 05 16:59:20 GMT+02:00 2019,0,1,3.29659032821655,0.873724102973938,7.47459125518799,19.3675212860107
Fri Apr 05 16:59:21 GMT+02:00 2019,0,6,0.755524754524231,0.875174641609192,7.41513061523438,19.2542381286621
Fri Apr 05 16:59:22 GMT+02:00 2019,1.815021,13,1.0535683631897,0.879367828369141,7.35932731628418,19.201681137085
Fri Apr 05 16:59:23 GMT+02:00 2019,2.891817,13,1.0535683631897,0.879367828369141,7.35932731628418,19.201681137085
Fri Apr 05 16:59:24 GMT+02:00 2019,4.921627,17,6.38405704498291,0.885326147079468,7.35084676742554,19.1833324432373
Fri Apr 05 16:59:25 GMT+02:00 2019,3.926688,11,6.20271110534668,0.890902817249298,7.34094905853272,19.115701675415
Fri Apr 05 16:59:26 GMT+02:00 2019,2.455179,11,6.20271110534668,0.890902817249298,7.34094905853272,19.115701675415
Fri Apr 05 16:59:27 GMT+02:00 2019,2.918602,12,3.6538393497467,0.895739197731018,7.30943536758423,19.0573768615723
Fri Apr 05 16:59:28 GMT+02:00 2019,3.747603,17,2.52760219573975,0.902099072933197,7.26891136169434,19.0406513214111
Fri Apr 05 16:59:29 GMT+02:00 2019,4.873052,17,2.52760219573975,0.902099072933197,7.26891136169434,19.0406513214111
Fri Apr 05 16:59:30 GMT+02:00 2019,4.84761,16,7.08127021789551,0.909148216247559,7.26733446121216,19.0161285400391
Fri Apr 05 16:59:31 GMT+02:00 2019,3.984903,16,8.35391235351563,0.909148216247559,7.27638959884644,19.0161285400391
Fri Apr 05 16:59:32 GMT+02:00 2019,2.914927,11,8.35391235351563,0.914885699748993,7.27638959884644,18.9519996643066
Fri Apr 05 16:59:33 GMT+02:00 2019,2.107233,9,5.40692949295044,0.919238448143005,7.26093912124634,18.8730163574219
Fri Apr 05 16:59:34 GMT+02:00 2019,2.663774,9,4.85740470886231,0.919238448143005,7.24123811721802,18.8730163574219
Fri Apr 05 16:59:35 GMT+02:00 2019,3.826968,13,2.60287928581238,0.923705697059631,7.20352792739868,18.8267707824707
Fri Apr 05 16:59:36 GMT+02:00 2019,3.21209,16,2.60287928581238,0.928321540355682,7.20352792739868,18.8046875
Fri Apr 05 16:59:37 GMT+02:00 2019,3.088402,21,2.17454409599304,0.935839712619782,7.16297149658203,18.821704864502
Fri Apr 05 16:59:38 GMT+02:00 2019,4.795126,21,2.2224178314209,0.935839712619782,7.12344741821289,18.821704864502
Fri Apr 05 16:59:39 GMT+02:00 2019,7.045007,25,2.2224178314209,0.94515472650528,7.12344741821289,18.8692302703857
Fri Apr 05 16:59:40 GMT+02:00 2019,7.587589,31,3.61872816085815,0.956681370735168,7.09563207626343,18.9618320465088
Fri Apr 05 16:59:41 GMT+02:00 2019,8.877152,31,3.7061767578125,0.956681370735168,7.0689435005188,18.9618320465088
Fri Apr 05 16:59:42 GMT+02:00 2019,10.378202,36,3.7061767578125,0.969644010066986,7.0689435005188,19.0909099578857
Fri Apr 05 16:59:43 GMT+02:00 2019,10.16653,37,5.36181211471558,0.984892904758453,7.05560636520386,19.2255630493164
Fri Apr 05 16:59:44 GMT+02:00 2019,10.578127,37,20.1950225830078,0.984892904758453,7.15746212005615,19.2255630493164
Fri Apr 05 16:59:45 GMT+02:00 2019,10.132281,35,17.6308975219727,1.00648498535156,7.23802709579468,19.466667175293
Fri Apr 05 16:59:46 GMT+02:00 2019,9.477677,34,9.45873260498047,1.01226377487183,7.25497913360596,19.5735301971436
Fri Apr 05 16:59:47 GMT+02:00 2019,9.602377,35,9.75564765930176,1.02672004699707,7.25497913360596,19.7898559570313
Fri Apr 05 16:59:48 GMT+02:00 2019,9.710858,34,18.3602199554443,1.0336104631424,7.33910989761353,19.8920860290527
Fri Apr 05 16:59:49 GMT+02:00 2019,9.177846,33,21.4511814117432,1.04127824306488,7.44340658187866,19.9857139587402
Fri Apr 05 16:59:50 GMT+02:00 2019,8.897786,32,12.6579704284668,1.05352199077606,7.48232126235962,20.1549301147461
Fri Apr 05 16:59:51 GMT+02:00 2019,8.899814,33,7.79521656036377,1.06121361255646,7.48164081573486,20.2447547912598
Fri Apr 05 16:59:52 GMT+02:00 2019,9.366085,33,18.3498973846436,1.07402729988098,7.56155443191528,20.4275856018066
Fri Apr 05 16:59:53 GMT+02:00 2019,9.644593,33,14.5736436843872,1.08147978782654,7.61273765563965,20.5136985778809
Fri Apr 05 16:59:54 GMT+02:00 2019,9.057396,33,8.27454948425293,1.08832728862762,7.66124868392944,20.5986385345459
Fri Apr 05 16:59:55 GMT+02:00 2019,9.273616,34,9.47116184234619,1.10160899162292,7.6742696762085,20.7718124389648
Fri Apr 05 16:59:56 GMT+02:00 2019,9.469315,33,20.4688720703125,1.10808563232422,7.76565980911255,20.8533325195312
Fri Apr 05 16:59:57 GMT+02:00 2019,9.219541,32,21.7868614196777,1.11402595043182,7.8651008605957,20.927152633667
Fri Apr 05 16:59:58 GMT+02:00 2019,8.659596,31,19.6868019104004,1.12671852111816,7.8651008605957,21.0588226318359
Fri Apr 05 16:59:59 GMT+02:00 2019,7.642414,31,8.04342937469482,1.13241910934448,7.86964464187622,21.1233768463135
Fri Apr 05 17:00:00 GMT+02:00 2019,7.582748,31,19.2119293212891,1.14522910118103,7.86964464187622,21.2564105987549
Fri Apr 05 17:00:01 GMT+02:00 2019,8.410793,29,18.0755062103271,1.15147078037262,7.94051885604858,21.3057327270508
Fri Apr 05 17:00:02 GMT+02:00 2019,7.779626,25,16.3339233398438,1.15789830684662,8.06433010101318,21.3291130065918
Fri Apr 05 17:00:03 GMT+02:00 2019,6.052256,24,8.28181171417236,1.1670389175415,8.06433010101318,21.3624992370605
Fri Apr 05 17:00:04 GMT+02:00 2019,6.661588,24,8.28181171417236,1.1670389175415,8.06433010101318,21.3624992370605
Fri Apr 05 17:00:05 GMT+02:00 2019,5.890829,21,16.4577007293701,1.17645144462585,8.12142753601074,21.3602485656738
Fri Apr 05 17:00:06 GMT+02:00 2019,4.736627,17,15.7364978790283,1.18424677848816,8.17288112640381,21.3333339691162
Fri Apr 05 17:00:07 GMT+02:00 2019,4.449413,17,15.7364978790283,1.18424677848816,8.17288112640381,21.3333339691162
Fri Apr 05 17:00:08 GMT+02:00 2019,3.017835,11,10.6255598068237,1.18990898132324,8.1893424987793,21.2699394226074
Fri Apr 05 17:00:09 GMT+02:00 2019,2.154506,4,9.76224994659424,1.19309020042419,8.19982814788818,21.1646347045898
Fri Apr 05 17:00:10 GMT+02:00 2019,1.336842,4,9.76224994659424,1.19309020042419,8.19982814788818,21.1646347045898
Fri Apr 05 17:00:11 GMT+02:00 2019,0,1,3.61965274810791,1.19410622119904,8.16949558258057,21.0424251556396
Fri Apr 05 17:00:12 GMT+02:00 2019,0,2,0.628620684146881,1.19470834732056,8.1198844909668,20.9277114868164
Fri Apr 05 17:00:13 GMT+02:00 2019,0.923507,2,0.628620684146881,1.19470834732056,8.1198844909668,20.9277114868164
Fri Apr 05 17:00:14 GMT+02:00 2019,1.618132,9,0.415025472640991,1.19706571102142,8.06952667236328,20.8562870025635
Fri Apr 05 17:00:15 GMT+02:00 2019,2.965507,14,2.82810235023499,1.20195639133453,8.03549098968506,20.8154754638672
Fri Apr 05 17:00:16 GMT+02:00 2019,4.041651,14,2.82810235023499,1.20195639133453,8.03549098968506,20.8154754638672
Fri Apr 05 17:00:17 GMT+02:00 2019,3.997067,15,3.45429491996765,1.20760333538055,8.005934715271,20.7810649871826
Fri Apr 05 17:00:18 GMT+02:00 2019,4.20288,18,3.09425950050354,1.21437752246857,7.974449634552,20.764705657959
Fri Apr 05 17:00:19 GMT+02:00 2019,4.880296,18,7.50009155273438,1.21437752246857,7.97142839431763,20.764705657959
Fri Apr 05 17:00:20 GMT+02:00 2019,4.902712,16,7.50009155273438,1.22117280960083,7.97142839431763,20.7368412017822
Fri Apr 05 17:00:21 GMT+02:00 2019,3.748068,16,4.81266593933106,1.22803950309753,7.95143604278564,20.7093029022217
Fri Apr 05 17:00:22 GMT+02:00 2019,4.018999,16,5.1343035697937,1.22803950309753,7.93371820449829,20.7093029022217
Fri Apr 05 17:00:23 GMT+02:00 2019,4.173287,19,5.1343035697937,1.23513185977936,7.93371820449829,20.6994228363037
Fri Apr 05 17:00:24 GMT+02:00 2019,5.719082,22,4.42302846908569,1.2434287071228,7.91177654266357,20.7068958282471
Fri Apr 05 17:00:25 GMT+02:00 2019,6.530151,22,4.06490993499756,1.2434287071228,7.88788318634033,20.7068958282471
Fri Apr 05 17:00:26 GMT+02:00 2019,6.883422,25,4.06490993499756,1.2528156042099,7.88788318634033,20.7314281463623
Fri Apr 05 17:00:27 GMT+02:00 2019,7.948034,26,12.7388687133789,1.26416313648224,7.91782760620117,20.7613639831543
Fri Apr 05 17:00:28 GMT+02:00 2019,7.657125,26,11.029748916626,1.26416313648224,7.93691873550415,20.7613639831543
Fri Apr 05 17:00:29 GMT+02:00 2019,6.568041,24,11.029748916626,1.27476036548615,7.93691873550415,20.7796611785889
Fri Apr 05 17:00:30 GMT+02:00 2019,6.013352,20,13.363582611084,1.28317534923553,7.9700083732605,20.7752799987793
Fri Apr 05 17:00:31 GMT+02:00 2019,5.138766,20,11.4343519210815,1.28317534923553,7.9910044670105,20.7752799987793
Fri Apr 05 17:00:32 GMT+02:00 2019,4.690842,16,11.4343519210815,1.29090535640717,7.9910044670105,20.7486038208008
Fri Apr 05 17:00:33 GMT+02:00 2019,3.817056,15,10.26478099823,1.29763495922089,8.00470161437988,20.716667175293
Fri Apr 05 17:00:34 GMT+02:00 2019,3.661234,15,9.40704536437988,1.29763495922089,8.01309871673584,20.716667175293
Fri Apr 05 17:00:35 GMT+02:00 2019,4.618788,13,9.40704536437988,1.30363547801971,8.01309871673584,20.6740322113037
Fri Apr 05 17:00:36 GMT+02:00 2019,4.294149,8,10.3540239334106,1.30801630020142,8.02703285217285,20.6043949127197
Fri Apr 05 17:00:37 GMT+02:00 2019,1.719335,8,10.3540239334106,1.30801630020142,8.02703285217285,20.6043949127197
Fri Apr 05 17:00:38 GMT+02:00 2019,0,2,6.50385570526123,1.31017875671387,8.01802062988281,20.5027313232422
Fri Apr 05 17:00:39 GMT+02:00 2019,0,0,1.81711494922638,1.31017875671387,7.98154449462891,20.3913040161133
Fri Apr 05 17:00:40 GMT+02:00 2019,0,0,1.81711494922638,1.31017875671387,7.98154449462891,20.3913040161133
Fri Apr 05 17:00:41 GMT+02:00 2019,0,0,0,1.31017875671387,7.97932147979736,20.2810802459717
Fri Apr 05 17:00:42 GMT+02:00 2019,0,0,0,1.31017875671387,7.97711277008057,20.2810802459717
Fri Apr 05 17:00:43 GMT+02:00 2019,0,1,0,1.31017875671387,7.97711277008057,20.1774196624756
Fri Apr 05 17:00:44 GMT+02:00 2019,1.225177,10,0.149078950285912,1.31244289875031,7.93186378479004,20.1229953765869
Fri Apr 05 17:00:45 GMT+02:00 2019,2.476431,10,2.264000415802,1.31244289875031,7.89929008483887,20.1229953765869
Fri Apr 05 17:00:46 GMT+02:00 2019,4.693208,19,2.264000415802,1.31856107711792,7.89929008483887,20.1170215606689
Fri Apr 05 17:00:47 GMT+02:00 2019,5.407712,20,2.39709305763245,1.32698941230774,7.86784887313843,20.1164016723633
Fri Apr 05 17:00:48 GMT+02:00 2019,6.067465,20,3.92589545249939,1.32698941230774,7.84545135498047,20.1164016723633
Fri Apr 05 17:00:49 GMT+02:00 2019,7.063469,20,3.98537874221802,1.32698941230774,7.82364320755005,20.1164016723633
Fri Apr 05 17:00:50 GMT+02:00 2019,7.720163,29,5.68713188171387,1.35025143623352,7.81164026260376,20.2041893005371
Fri Apr 05 17:00:51 GMT+02:00 2019,8.162605,29,11.9102716445923,1.35690534114838,7.83453750610352,20.25
Fri Apr 05 17:00:52 GMT+02:00 2019,8.088514,29,4.87026071548462,1.362020611763,7.81806945800781,20.295337677002
Fri Apr 05 17:00:53 GMT+02:00 2019,8.569338,32,5.00968265533447,1.37463986873627,7.81806945800781,20.4102573394775
Fri Apr 05 17:00:54 GMT+02:00 2019,8.919458,32,14.5272150039673,1.38012433052063,7.85459756851196,20.4693870544434
Fri Apr 05 17:00:55 GMT+02:00 2019,8.675427,31,15.7814540863037,1.38722932338715,7.89791393280029,20.5228424072266
Fri Apr 05 17:00:56 GMT+02:00 2019,8.167106,28,15.7814540863037,1.39528441429138,7.89791393280029,20.5606060028076
Fri Apr 05 17:00:57 GMT+02:00 2019,5.680616,16,12.3486194610596,1.40306997299194,7.92210245132446,20.5376892089844
Fri Apr 05 17:00:58 GMT+02:00 2019,2.949718,7,10.3315181732178,1.40685534477234,7.93512630462647,20.4699993133545
Fri Apr 05 17:00:59 GMT+02:00 2019,1.732405,6,4.90977334976196,1.40805780887604,7.923180103302,20.3980102539062
Fri Apr 05 17:01:00 GMT+02:00 2019,1.366162,5,2.16050362586975,1.40917313098907,7.89236354827881,20.3217830657959
Fri Apr 05 17:01:01 GMT+02:00 2019,2.727106,11,2.05737471580505,1.41264963150024,7.86132669448853,20.220588684082
Fri Apr 05 17:01:02 GMT+02:00 2019,3.917741,15,2.53165411949158,1.41512322425842,7.83312702178955,20.1951217651367
Fri Apr 05 17:01:03 GMT+02:00 2019,5.275959,22,2.36453938484192,1.42222559452057,7.83312702178955,20.1932373046875
Fri Apr 05 17:01:04 GMT+02:00 2019,6.255585,22,7.45581245422363,1.42603898048401,7.83114147186279,20.2019233703613
Fri Apr 05 17:01:05 GMT+02:00 2019,6.140842,24,3.11895513534546,1.43520700931549,7.80646991729736,20.2200965881348
Fri Apr 05 17:01:06 GMT+02:00 2019,6.806686,24,15.0688171386719,1.43520700931549,7.84429502487183,20.2200965881348
Fri Apr 05 17:01:07 GMT+02:00 2019,6.921665,25,15.0688171386719,1.44529283046722,7.84429502487183,20.2428569793701
Fri Apr 05 17:01:08 GMT+02:00 2019,6.908251,25,7.65913772583008,1.44529283046722,7.84333562850952,20.2428569793701
Fri Apr 05 17:01:09 GMT+02:00 2019,7.065663,25,12.67995262146,1.44529283046722,7.86826658248901,20.2428569793701
Fri Apr 05 17:01:10 GMT+02:00 2019,6.948696,24,12.67995262146,1.46521949768066,7.86826658248901,20.2606639862061
Fri Apr 05 17:01:11 GMT+02:00 2019,6.403986,19,10.9844284057617,1.47401058673859,7.88424682617188,20.2547168731689
Fri Apr 05 17:01:12 GMT+02:00 2019,4.29539,19,10.5541086196899,1.47401058673859,7.89786863327026,20.2547168731689
Fri Apr 05 17:01:13 GMT+02:00 2019,2.472321,9,10.5541086196899,1.48019003868103,7.89786863327026,20.2018775939941
Fri Apr 05 17:01:14 GMT+02:00 2019,1.328597,3,6.70347929000855,1.48241007328033,7.89180564880371,20.1214962005615
Fri Apr 05 17:01:15 GMT+02:00 2019,0,3,1.49245083332062,1.48241007328033,7.8594856262207,20.1214962005615
Fri Apr 05 17:01:16 GMT+02:00 2019,0,2,1.49245083332062,1.48341977596283,7.8594856262207,20.0372085571289
Fri Apr 05 17:01:17 GMT+02:00 2019,1.822226,8,0.535807013511658,1.48548090457916,7.82268333435059,19.981481552124
Fri Apr 05 17:01:18 GMT+02:00 2019,2.944826,8,2.98296880722046,1.48548090457916,7.79848480224609,19.981481552124
Fri Apr 05 17:01:19 GMT+02:00 2019,3.34212,12,2.98296880722046,1.48973643779755,7.79848480224609,19.9447002410889
Fri Apr 05 17:01:20 GMT+02:00 2019,2.766239,9,6.99041318893433,1.49425435066223,7.79446458816528,19.894495010376
Fri Apr 05 17:01:21 GMT+02:00 2019,2.426037,9,2.87681865692139,1.49425435066223,7.77011966705322,19.894495010376
Fri Apr 05 17:01:22 GMT+02:00 2019,3.171396,11,2.87681865692139,1.49852383136749,7.77011966705322,19.8538818359375
Fri Apr 05 17:01:23 GMT+02:00 2019,2.629373,6,4.9163088798523,1.50204420089722,7.75606155395508,19.7909088134766
Fri Apr 05 17:01:24 GMT+02:00 2019,1.479133,6,4.06973457336426,1.50204420089722,7.73799133300781,19.7909088134766
Fri Apr 05 17:01:25 GMT+02:00 2019,0,1,4.06973457336426,1.50359582901001,7.73799133300781,19.705883026123
Fri Apr 05 17:01:26 GMT+02:00 2019,0,0,0.782393097877502,1.50359582901001,7.70406150817871,19.6171169281006
Fri Apr 05 17:01:27 GMT+02:00 2019,0,0,0.782393097877502,1.50359582901001,7.70406150817871,19.6171169281006
Fri Apr 05 17:01:28 GMT+02:00 2019,0,0,0,1.50359582901001,7.70228052139282,19.5291481018066
Fri Apr 05 17:01:29 GMT+02:00 2019,0,0,0,1.50359582901001,7.70050859451294,19.4419651031494
Fri Apr 05 17:01:30 GMT+02:00 2019,0,0,0,1.50359582901001,7.70050859451294,19.4419651031494
Fri Apr 05 17:01:31 GMT+02:00 2019,0,0,0,1.50359582901001,7.69874572753906,19.3555564880371
Fri Apr 05 17:01:32 GMT+02:00 2019,0,0,0,1.50359582901001,7.69699192047119,19.2699108123779
Fri Apr 05 17:01:33 GMT+02:00 2019,0,0,0,1.50359582901001,7.69699192047119,19.2699108123779
Fri Apr 05 17:01:34 GMT+02:00 2019,0,0,0,1.50359582901001,7.69524621963501,19.185022354126
Fri Apr 05 17:01:35 GMT+02:00 2019,0,0,0,1.50359582901001,7.69350957870483,19.1008777618408
Fri Apr 05 17:01:36 GMT+02:00 2019,0,0,0,1.50359582901001,7.69350957870483,19.1008777618408
Fri Apr 05 17:01:37 GMT+02:00 2019,0,0,0,1.50359582901001,7.69178152084351,19.0174674987793
Fri Apr 05 17:01:38 GMT+02:00 2019,0,0,0,1.50359582901001,7.69006204605103,18.9347820281982
Fri Apr 05 17:01:39 GMT+02:00 2019,0,0,0,1.50359582901001,7.68835067749023,18.9347820281982
Fri Apr 05 17:01:40 GMT+02:00 2019,0,0,0,1.50359582901001,7.68835067749023,18.8528137207031
Fri Apr 05 17:01:41 GMT+02:00 2019,0,0,0,1.50359582901001,7.68664789199829,18.7715511322021
Fri Apr 05 17:01:42 GMT+02:00 2019,0,0,0,1.50359582901001,7.68495321273804,18.7715511322021
Fri Apr 05 17:01:43 GMT+02:00 2019,0,0,0,1.50359582901001,7.68495321273804,18.6909866333008
