GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Engine RPM(rpm)
-,29-mar-2019 10:44:17.691,-,-,-,-,-,-,-2.202423,11.238739,1.5320435,0.037769005,0.037769004702568054,34.0,25.6905517578125,0.7154760956764221,1548.0
-,29-mar-2019 10:44:18.692,-,-,-,-,-,-,-0.5504303,10.156555,2.743515,0.092900455,0.09290045499801636,33.0,16.542972564697266,0.7215526103973389,1509.0
-,29-mar-2019 10:44:19.692,-,-,-,-,-,-,-3.2271423,10.15416,1.9749756,0.12360138,0.12360137701034546,33.0,12.119513511657715,0.728977620601654,1454.0
-,29-mar-2019 10:44:20.692,-,-,-,-,-,-,1.0465088,9.285065,2.3029785,0.037844747,0.03784474730491638,33.0,9.434135437011719,0.7419143915176392,1466.0
-,29-mar-2019 10:44:21.691,-,-,-,-,-,-,-0.89279175,9.529282,1.7714691,0.0112089515,0.011208951473236084,33.0,25.01853370666504,0.7492660284042358,1475.0
-,29-mar-2019 10:44:22.691,-,-,-,-,-,-,-0.63900757,9.320984,3.7418976,0.044926226,0.044926226139068604,28.0,25.68850326538086,0.7621736526489258,1268.0
-,29-mar-2019 10:44:23.692,-,-,-,-,-,-,-0.0524292,9.950653,4.0292053,0.020946681,0.0209466814994812,22.0,21.03501319885254,0.7680625319480896,1041.0
-,29-mar-2019 10:44:24.692,-,-,-,-,-,-,-0.30381775,9.069595,2.901535,0.01687539,0.016875389963388443,17.0,15.406511306762695,0.7723904252052307,946.0
-,29-mar-2019 10:44:25.692,-,-,-,-,-,-,-1.5942993,8.490189,5.1640472,0.042186007,0.042186006903648376,15.0,12.829968452453613,0.7752571105957031,971.0
-,29-mar-2019 10:44:26.693,-,-,-,-,-,-,-0.84013367,9.3233795,3.229538,0.012617149,0.012617149390280247,13.0,11.962305068969727,0.7817401885986328,957.0
-,29-mar-2019 10:44:27.691,-,-,-,-,-,-,-0.12904358,9.692078,3.794571,0.0140579045,0.014057904481887817,12.0,10.09940242767334,0.78391033411026,955.0
-,29-mar-2019 10:44:28.692,-,-,-,-,-,-,0.28993225,8.346542,4.74028,0.068396136,0.06839613616466522,11.0,9.792258262634277,0.7864754796028137,952.0
-,29-mar-2019 10:44:29.691,-,-,-,-,-,-,-0.07397461,9.725601,1.9893341,0.030951798,0.03095179796218872,0.0,6.100524425506592,0.7884754538536072,888.0
-,29-mar-2019 10:44:30.692,-,-,-,-,-,-,-0.04525757,9.890808,1.6134491,0.017641336,0.017641335725784302,0.0,0.0,0.7884754538536072,858.0
-,29-mar-2019 10:44:31.692,-,-,-,-,-,-,-0.2583313,9.809402,1.1202393,0.02147879,0.021478790789842606,0.0,0.0,0.7884754538536072,1448.0
-,29-mar-2019 10:44:32.692,-,-,-,-,-,-,0.20614624,10.015305,2.379593,0.029411832,0.029411831870675087,0.0,0.0,0.7884754538536072,1468.0
-,29-mar-2019 10:44:33.694,-,-,-,-,-,-,0.9220123,8.552444,3.6820374,0.019632421,0.01963242143392563,4.0,3.009220838546753,0.7884754538536072,1221.0
-,29-mar-2019 10:44:34.692,-,-,-,-,-,-,-0.23918152,9.428726,2.4562073,0.017849727,0.017849726602435112,3.0,2.505176305770874,0.7890908718109131,962.0
-,29-mar-2019 10:44:35.692,-,-,-,-,-,-,0.11036682,9.646591,2.264679,0.017951582,0.01795158162713051,0.0,0.0,0.7890908718109131,831.0
-,29-mar-2019 10:44:36.692,-,-,-,-,-,-,-0.014129639,9.651382,1.8696289,0.016468279,0.01646827906370163,0.0,0.0,0.7890908718109131,824.0
-,29-mar-2019 10:44:37.691,-,-,-,-,-,-,0.22050476,9.421539,1.996521,0.01778712,0.01778711937367916,0.0,0.0,0.7890908718109131,800.0
-,29-mar-2019 10:44:38.693,-,-,-,-,-,-,-0.14581299,9.572372,1.9749756,0.01765877,0.017658770084381104,0.0,0.0,0.7890908718109131,821.0
-,29-mar-2019 10:44:39.692,-,-,-,-,-,-,-0.07876587,9.548431,1.8863983,0.016473506,0.01647350564599037,0.0,0.0,0.7890908718109131,851.0
-,29-mar-2019 10:44:40.692,-,-,-,-,-,-,-0.12904358,9.581955,1.9989166,0.017478954,0.017478954046964645,0.0,0.0,0.7890908718109131,862.0
-,29-mar-2019 10:44:41.691,-,-,-,-,-,-,-0.10270691,9.735184,1.6661224,0.017396953,0.0173969529569149,0.0,0.0,0.7890908718109131,849.0
-,29-mar-2019 10:44:42.691,-,-,-,-,-,-,-0.0236969,9.76152,1.8863983,0.01614193,0.01614193059504032,0.0,0.0,0.7890908718109131,856.0
-,29-mar-2019 10:44:43.692,-,-,-,-,-,-,-0.03567505,9.581955,1.8983612,0.014745116,0.014745116233825684,0.0,0.0,0.7890908718109131,845.0
-,29-mar-2019 10:44:44.692,-,-,-,-,-,-,-0.06201172,9.514908,2.0013123,0.0101620555,0.010162055492401123,0.0,0.0,0.7890908718109131,846.0
-,29-mar-2019 10:44:45.691,-,-,-,-,-,-,-0.08834839,9.577164,1.8672333,0.016760286,0.016760285943746567,0.0,0.0,0.7890908718109131,856.0
-,29-mar-2019 10:44:46.692,-,-,-,-,-,-,-0.0811615,9.598709,1.917511,0.016538134,0.016538133844733238,0.0,0.0,0.7890908718109131,857.0
-,29-mar-2019 10:44:47.692,-,-,-,-,-,-,0.0074157715,9.550827,2.039627,0.016900884,0.016900883987545967,0.0,0.0,0.7890908718109131,862.0
-,29-mar-2019 10:44:48.692,-,-,-,-,-,-,-0.16496277,9.608292,1.9199066,0.01697872,0.01697872020304203,0.0,0.0,0.7890908718109131,854.0
-,29-mar-2019 10:44:49.692,-,-,-,-,-,-,0.016998291,9.569977,2.0061035,0.015737534,0.015737533569335938,0.0,0.0,0.7890908718109131,849.0
-,29-mar-2019 10:44:50.695,-,-,-,-,-,-,0.016998291,9.538849,2.063568,0.013854206,0.01385420560836792,0.0,0.0,0.7890908718109131,857.0
-,29-mar-2019 10:44:51.691,-,-,-,-,-,-,-0.05722046,9.512527,2.1377869,0.01738074,0.017380740493535995,0.0,0.0,0.7890908718109131,855.0
-,29-mar-2019 10:44:52.693,-,-,-,-,-,-,-0.04286194,9.68251,1.7690735,0.017509112,0.017509112134575844,0.0,0.0,0.7890908718109131,842.0
-,29-mar-2019 10:44:53.691,-,-,-,-,-,-,-0.006942749,9.589142,1.8528748,0.017168747,0.017168747261166573,0.0,0.0,0.7890908718109131,829.0
-,29-mar-2019 10:44:54.693,-,-,-,-,-,-,0.067276,9.526886,1.9127197,0.009543359,0.009543359279632568,0.0,0.0,0.7890908718109131,852.0
-,29-mar-2019 10:44:55.693,-,-,-,-,-,-,-0.11947632,9.574768,2.0061035,0.0162884,0.016288399696350098,0.0,0.0,0.7890908718109131,862.0
-,29-mar-2019 10:44:56.692,-,-,-,-,-,-,-0.15298462,9.610687,1.9318848,0.01651207,0.01651206985116005,0.0,0.0,0.7890908718109131,857.0
-,29-mar-2019 10:44:57.691,-,-,-,-,-,-,-0.07876587,9.586746,1.8097839,0.01665149,0.016651490703225136,0.0,0.0,0.7890908718109131,843.0
-,29-mar-2019 10:44:58.692,-,-,-,-,-,-,-0.0021514893,9.6035,1.97258,0.018387675,0.018387675285339355,0.0,0.0,0.7890908718109131,849.0
-,29-mar-2019 10:44:59.692,-,-,-,-,-,-,-0.07637024,9.713638,1.8480835,0.016851611,0.01685161143541336,0.0,0.0,0.7890908718109131,843.0
-,29-mar-2019 10:45:00.691,-,-,-,-,-,-,-0.06919861,9.617859,1.8552704,0.01688539,0.016885390505194664,0.0,0.0,0.7890908718109131,852.0
-,29-mar-2019 10:45:01.692,-,-,-,-,-,-,-0.006942749,9.584351,1.8648376,0.016337851,0.01633785106241703,0.0,0.0,0.7890908718109131,858.0
-,29-mar-2019 10:45:02.692,-,-,-,-,-,-,-0.04046631,9.517303,2.0372314,0.011149406,0.011149406433105469,0.0,0.0,0.7890908718109131,851.0
-,29-mar-2019 10:45:03.691,-,-,-,-,-,-,-0.15058899,9.572372,1.9246979,0.01654879,0.01654879003763199,0.0,0.0,0.7890908718109131,846.0
-,29-mar-2019 10:45:04.691,-,-,-,-,-,-,-0.006942749,9.555618,1.9821625,0.016154865,0.01615486480295658,0.0,0.0,0.7890908718109131,859.0
-,29-mar-2019 10:45:05.691,-,-,-,-,-,-,-0.08355713,9.498154,1.9630127,0.015723698,0.01572369784116745,0.0,0.0,0.7890908718109131,875.0
-,29-mar-2019 10:45:06.692,-,-,-,-,-,-,0.04093933,9.553223,1.8002014,0.009972811,0.009972810745239258,0.0,0.0,0.7890908718109131,859.0
-,29-mar-2019 10:45:07.691,-,-,-,-,-,-,-0.0811615,9.632233,1.9462433,0.01649857,0.016498569399118423,0.0,0.0,0.7890908718109131,856.0
-,29-mar-2019 10:45:08.693,-,-,-,-,-,-,-0.1386261,9.56041,1.9510345,0.017800335,0.017800334841012955,0.0,0.0,0.7890908718109131,846.0
-,29-mar-2019 10:45:09.691,-,-,-,-,-,-,-0.004547119,9.617859,1.9438477,0.01768646,0.01768646016716957,0.0,0.0,0.7890908718109131,842.0
-,29-mar-2019 10:45:10.691,-,-,-,-,-,-,-0.10510254,9.550827,2.0132904,0.016708568,0.01670856773853302,0.0,0.0,0.7890908718109131,842.0
-,29-mar-2019 10:45:11.691,-,-,-,-,-,-,0.0026397705,9.505341,2.0731354,0.016832264,0.0168322641402483,0.0,0.0,0.7890908718109131,824.0
-,29-mar-2019 10:45:12.691,-,-,-,-,-,-,-0.004547119,9.6202545,1.8408966,0.016462665,0.016462665051221848,0.0,0.0,0.7890908718109131,869.0
-,29-mar-2019 10:45:13.691,-,-,-,-,-,-,-0.18650818,9.648987,1.7331696,0.015361183,0.015361183322966099,0.0,0.0,0.7890908718109131,864.0
-,29-mar-2019 10:45:14.692,-,-,-,-,-,-,-0.0021514893,9.584351,1.8959656,0.0149306655,0.014930665493011475,0.0,0.0,0.7890908718109131,844.0
-,29-mar-2019 10:45:15.692,-,-,-,-,-,-,0.05052185,9.495758,1.9606171,0.015986267,0.01598626747727394,0.0,0.0,0.7890908718109131,859.0
-,29-mar-2019 10:45:16.693,-,-,-,-,-,-,-0.04525757,9.584351,1.9773712,0.016542308,0.016542308032512665,0.0,0.0,0.7890908718109131,842.0
-,29-mar-2019 10:45:17.691,-,-,-,-,-,-,-0.10270691,9.598709,1.8959656,0.015233733,0.015233732759952545,0.0,0.0,0.7890908718109131,847.0
-,29-mar-2019 10:45:18.692,-,-,-,-,-,-,-0.15298462,9.70166,1.7618866,0.02425319,0.02425318956375122,0.0,0.0,0.7890908718109131,844.0
-,29-mar-2019 10:45:19.692,-,-,-,-,-,-,-0.0021514893,9.718414,1.8073883,0.02665037,0.02665036916732788,0.0,0.0,0.7890908718109131,855.0
-,29-mar-2019 10:45:20.691,-,-,-,-,-,-,-0.08834839,9.699265,1.9294891,0.016716987,0.016716986894607544,0.0,0.0,0.7890908718109131,858.0
-,29-mar-2019 10:45:21.692,-,-,-,-,-,-,0.06248474,9.517303,1.917511,0.017404648,0.017404647544026375,0.0,0.0,0.7890908718109131,847.0
-,29-mar-2019 10:45:22.692,-,-,-,-,-,-,-0.17932129,9.625046,1.8456879,0.018189788,0.01818978786468506,0.0,0.0,0.7890908718109131,848.0
-,29-mar-2019 10:45:23.692,-,-,-,-,-,-,-0.10749817,9.70166,1.6876678,0.017084785,0.01708478480577469,0.0,0.0,0.7890908718109131,846.0
-,29-mar-2019 10:45:24.692,-,-,-,-,-,-,-0.03327942,9.534073,1.9653931,0.016876772,0.016876772046089172,0.0,0.0,0.7890908718109131,850.0
-,29-mar-2019 10:45:25.692,-,-,-,-,-,-,-0.11947632,9.665756,1.7211914,0.017565068,0.01756506785750389,0.0,0.0,0.7890908718109131,856.0
-,29-mar-2019 10:45:26.692,-,-,-,-,-,-,-0.018920898,9.596313,1.9055481,0.016919455,0.0169194545596838,0.0,0.0,0.7890908718109131,854.0
-,29-mar-2019 10:45:27.692,-,-,-,-,-,-,-0.011734009,9.495758,1.996521,0.008131802,0.008131802082061768,0.0,0.0,0.7890908718109131,845.0
-,29-mar-2019 10:45:28.692,-,-,-,-,-,-,-0.03807068,9.610687,1.8744202,0.017012525,0.017012525349855423,0.0,0.0,0.7890908718109131,850.0
-,29-mar-2019 10:45:29.692,-,-,-,-,-,-,-0.05961609,9.637024,1.833725,0.019011557,0.01901155710220337,0.0,0.0,0.7890908718109131,851.0
-,29-mar-2019 10:45:30.691,-,-,-,-,-,-,-0.1673584,9.6418,1.7044373,0.016111469,0.0161114688962698,0.0,0.0,0.7890908718109131,845.0
-,29-mar-2019 10:45:31.692,-,-,-,-,-,-,-0.07397461,9.519699,2.0467987,0.011612773,0.011612772941589355,0.0,0.0,0.7890908718109131,863.0
-,29-mar-2019 10:45:32.691,-,-,-,-,-,-,-0.13383484,9.737579,1.8648376,0.017860973,0.01786097325384617,0.0,0.0,0.7890908718109131,849.0
-,29-mar-2019 10:45:33.691,-,-,-,-,-,-,-0.07876587,9.510132,2.068344,0.016114464,0.01611446402966976,0.0,0.0,0.7890908718109131,861.0
-,29-mar-2019 10:45:34.691,-,-,-,-,-,-,-0.14581299,9.519699,2.1353912,0.013632715,0.013632714748382568,0.0,0.0,0.7890908718109131,859.0
-,29-mar-2019 10:45:35.692,-,-,-,-,-,-,0.0050201416,9.54364,1.9989166,0.017290784,0.017290784046053886,0.0,0.0,0.7890908718109131,834.0
-,29-mar-2019 10:45:36.691,-,-,-,-,-,-,-0.06680298,9.63942,1.8600616,0.016511848,0.01651184819638729,0.0,0.0,0.7890908718109131,860.0
-,29-mar-2019 10:45:37.691,-,-,-,-,-,-,-0.10510254,9.558014,1.9270935,0.016935574,0.016935573890805244,0.0,0.0,0.7890908718109131,860.0
-,29-mar-2019 10:45:38.691,-,-,-,-,-,-,0.067276,9.522095,1.9127197,0.009064555,0.009064555168151855,0.0,0.0,0.7890908718109131,848.0
-,29-mar-2019 10:45:39.693,-,-,-,-,-,-,-0.09313965,9.696869,1.838501,0.025121987,0.025121986865997314,0.0,0.0,0.7890908718109131,863.0
-,29-mar-2019 10:45:40.692,-,-,-,-,-,-,-0.021316528,9.644196,1.8169556,0.017247591,0.01724759116768837,0.0,0.0,0.7890908718109131,839.0
-,29-mar-2019 10:45:41.692,-,-,-,-,-,-,-0.07637024,9.615463,1.7906189,0.017096046,0.01709604635834694,0.0,0.0,0.7890908718109131,860.0
-,29-mar-2019 10:45:42.691,-,-,-,-,-,-,-0.02848816,9.637024,2.082718,0.018503712,0.018503712490200996,0.0,0.0,0.7890908718109131,864.0
-,29-mar-2019 10:45:43.691,-,-,-,-,-,-,-0.12904358,10.199661,0.70365906,0.061275065,0.06127506494522095,0.0,0.0,0.7890908718109131,1607.0
-,29-mar-2019 10:45:44.692,-,-,-,-,-,-,-0.27030945,9.881226,0.11228943,0.026702344,0.02670234441757202,0.0,0.0,0.7890908718109131,1756.0
-,29-mar-2019 10:45:45.692,-,-,-,-,-,-,0.26119995,9.9123535,-0.28993225,0.037210982,0.03721098229289055,0.0,0.0,0.7890908718109131,2004.0
-,29-mar-2019 10:45:46.691,-,-,-,-,-,-,-0.7491455,10.597092,1.97258,0.05039495,0.050394948571920395,13.0,2.9431865215301514,0.7912075519561768,1865.0
-,29-mar-2019 10:45:47.692,-,-,-,-,-,-,0.41921997,11.272263,3.0906677,0.10734389,0.107343889772892,14.0,5.451586723327637,0.7941850423812866,1402.0
-,29-mar-2019 10:45:48.692,-,-,-,-,-,-,0.74005127,14.485275,2.2670746,0.5154603,0.5154603123664856,15.0,12.276002883911133,0.7973589301109314,991.0
-,29-mar-2019 10:45:49.692,-,-,-,-,-,-,0.30430603,7.4104156,3.92865,-0.12545234,-0.12545233964920044,12.0,9.348934173583984,0.8029116988182068,821.0
-,29-mar-2019 10:45:50.691,-,-,-,-,-,-,-0.006942749,11.1501465,-0.9818573,0.08896991,0.08896990865468979,11.0,6.380343437194824,0.8054800033569336,824.0
-,29-mar-2019 10:45:51.692,-,-,-,-,-,-,0.11994934,7.882065,-3.0720062,0.07314928,0.07314927875995636,12.0,5.406172752380371,0.807645857334137,938.0
-,29-mar-2019 10:45:52.692,-,-,-,-,-,-,-3.5599365,9.739975,1.189682,0.12802537,0.1280253678560257,16.0,3.8844704627990723,0.8135030269622803,1204.0
-,29-mar-2019 10:45:53.692,-,-,-,-,-,-,-0.28945923,10.419922,-1.4247894,0.034979686,0.0349796861410141,20.0,3.5358521938323975,0.8167980313301086,1527.0
-,29-mar-2019 10:45:54.692,-,-,-,-,-,-,2.2196655,15.392685,1.2758636,0.60963696,0.6096369624137878,25.0,3.6201186180114746,0.8217917680740356,1825.0
-,29-mar-2019 10:45:55.691,-,-,-,-,-,-,4.384018,9.84053,0.36846924,0.14438953,0.14438952505588531,34.0,6.393760681152344,0.834162175655365,2395.0
-,29-mar-2019 10:45:56.692,-,-,-,-,-,-,4.3552856,10.446259,2.0491943,0.16858467,0.1685846745967865,30.0,14.7063570022583,0.8417710661888123,2165.0
-,29-mar-2019 10:45:57.692,-,-,-,-,-,-,1.2404327,8.222046,0.81378174,0.051244114,0.051244113594293594,25.0,3.64357852935791,0.8478745222091675,1807.0
-,29-mar-2019 10:45:58.693,-,-,-,-,-,-,0.6275177,9.342529,2.4298706,0.0051082373,0.005108237266540527,31.0,3.590615749359131,0.8587849140167236,2277.0
-,29-mar-2019 10:45:59.692,-,-,-,-,-,-,-2.300583,6.5054016,-6.158127,-0.038233697,-0.03823369741439819,37.0,3.597860336303711,0.866595447063446,2674.0
-,29-mar-2019 10:46:00.691,-,-,-,-,-,-,0.8621521,11.590683,-1.1734009,0.013626532,0.013626531697809696,42.0,3.634342908859253,0.8737713098526001,3054.0
-,29-mar-2019 10:46:01.692,-,-,-,-,-,-,-0.8544922,12.584274,-4.0895386,0.21382648,0.2138264775276184,44.0,5.630906105041504,0.8837210536003113,2128.0
-,29-mar-2019 10:46:02.692,-,-,-,-,-,-,-2.2311554,9.174942,1.8002014,0.064372025,0.06437202543020248,50.0,5.960947036743164,0.9027785658836365,2234.0
-,29-mar-2019 10:46:03.692,-,-,-,-,-,-,-0.33973694,5.119156,5.8009033,-0.19158751,-0.19158750772476196,53.0,6.037919521331787,0.9153245091438293,2347.0
-,29-mar-2019 10:46:04.692,-,-,-,-,-,-,-1.3309326,9.629837,1.0986938,0.016274631,0.016274631023406982,53.0,22.962966918945312,0.9269550442695618,2278.0
-,29-mar-2019 10:46:05.692,-,-,-,-,-,-,0.45513916,7.3433685,7.790497,0.11601864,0.1160186380147934,40.0,23.685184478759766,0.9468521475791931,1151.0
-,29-mar-2019 10:46:06.691,-,-,-,-,-,-,0.7855377,10.5013275,1.7475281,0.070625596,0.07062559574842453,29.0,39.13168716430664,0.9547871351242065,1989.0
-,29-mar-2019 10:46:07.691,-,-,-,-,-,-,-0.62464905,8.492584,-0.6418915,0.07510437,0.07510437071323395,26.0,4.489043712615967,0.9601878523826599,1875.0
-,29-mar-2019 10:46:08.692,-,-,-,-,-,-,0.45274353,9.490967,1.9558258,0.007885039,0.00788503885269165,27.0,5.050375938415527,0.9661208987236023,2149.0
-,29-mar-2019 10:46:09.691,-,-,-,-,-,-,-0.5145111,9.160568,3.3468475,0.014553189,0.014553189277648926,30.0,14.461606979370117,0.9777350425720215,2154.0
-,29-mar-2019 10:46:10.692,-,-,-,-,-,-,0.49583435,8.3632965,3.6461334,0.036738217,0.03673821687698364,29.0,17.39511489868164,0.9841349124908447,2056.0
-,29-mar-2019 10:46:11.691,-,-,-,-,-,-,0.3713379,9.56041,2.3173523,0.005908525,0.005908525083214045,24.0,16.168575286865234,0.9948022365570068,1759.0
-,29-mar-2019 10:46:12.691,-,-,-,-,-,-,1.1566315,11.157333,-0.0385437,0.031736214,0.031736213713884354,23.0,14.134391784667969,0.9999135136604309,1661.0
-,29-mar-2019 10:46:13.692,-,-,-,-,-,-,0.4910431,9.3784485,1.7020416,-0.008086264,-0.00808626413345337,25.0,3.70001482963562,1.005313515663147,2054.0
-,29-mar-2019 10:46:14.691,-,-,-,-,-,-,-0.05482483,14.06868,-1.3122559,0.14526439,0.1452643871307373,31.0,6.922439098358154,1.0166637897491455,2228.0
-,29-mar-2019 10:46:15.692,-,-,-,-,-,-,0.3426056,9.419144,1.9797668,0.033432756,0.03343275561928749,33.0,5.543766021728516,1.023801565170288,2360.0
-,29-mar-2019 10:46:16.692,-,-,-,-,-,-,-0.4929657,9.572372,3.1553192,0.04277702,0.04277702048420906,33.0,16.838964462280273,1.0295032262802124,2307.0
-,29-mar-2019 10:46:17.692,-,-,-,-,-,-,-1.881607,10.594696,0.55522156,-0.009270575,-0.009270574897527695,31.0,14.743062019348145,1.0365787744522095,2227.0
-,29-mar-2019 10:46:18.692,-,-,-,-,-,-,-0.39959717,9.0863495,2.7147827,-0.013451338,-0.013451337814331055,30.0,10.924442291259766,1.0490373373031616,2190.0
-,29-mar-2019 10:46:19.691,-,-,-,-,-,-,-1.347702,10.283447,0.89279175,0.080135405,0.08013540506362915,30.0,17.184213638305664,1.0558956861495972,2153.0
-,29-mar-2019 10:46:20.691,-,-,-,-,-,-,-0.49536133,11.339294,-1.7671661,0.060766265,0.06076626479625702,29.0,9.008562088012695,1.0677491426467896,2065.0
-,29-mar-2019 10:46:21.692,-,-,-,-,-,-,0.25642395,10.537231,3.5886688,0.13925469,0.13925468921661377,31.0,4.603865146636963,1.0744575262069702,2245.0
-,29-mar-2019 10:46:22.691,-,-,-,-,-,-,-1.6637268,9.476608,4.905487,0.04769727,0.047697268426418304,35.0,11.83498477935791,1.0817817449569702,2553.0
-,29-mar-2019 10:46:23.692,-,-,-,-,-,-,1.1973419,8.47583,1.3812103,0.010129895,0.010129895061254501,37.0,5.277542591094971,1.0884217023849487,1683.0
-,29-mar-2019 10:46:24.691,-,-,-,-,-,-,-2.616623,8.885239,4.3021393,0.06006652,0.06006652116775513,39.0,10.352056503295898,1.1056386232376099,1720.0
-,29-mar-2019 10:46:25.692,-,-,-,-,-,-,-0.8209686,5.94516,-3.2683258,0.101845905,0.10184590518474579,39.0,25.9542293548584,1.1124852895736694,1692.0
-,29-mar-2019 10:46:26.691,-,-,-,-,-,-,-0.5025482,8.827774,2.9853363,0.018846301,0.01884630136191845,37.0,25.92635726928711,1.1208453178405762,1662.0
-,29-mar-2019 10:46:27.692,-,-,-,-,-,-,-0.95025635,8.483017,3.8161163,0.027805135,0.027805134654045105,37.0,16.473064422607422,1.135532259941101,1650.0
-,29-mar-2019 10:46:28.692,-,-,-,-,-,-,-0.18890381,10.118256,2.1473541,0.039976463,0.039976462721824646,37.0,13.82738971710205,1.144011378288269,1644.0
-,29-mar-2019 10:46:29.691,-,-,-,-,-,-,0.80229187,9.4574585,2.3724213,0.029667241,0.029667241498827934,36.0,23.286466598510742,1.1585911512374878,1622.0
-,29-mar-2019 10:46:30.691,-,-,-,-,-,-,0.5509033,8.463867,4.0938416,0.027950704,0.027950704097747803,35.0,22.99234962463379,1.166657567024231,1598.0
-,29-mar-2019 10:46:31.691,-,-,-,-,-,-,-0.34213257,8.825378,4.3811493,0.003273974,0.0032739739399403334,35.0,23.723865509033203,1.1746881008148193,1592.0
-,29-mar-2019 10:46:32.692,-,-,-,-,-,-,0.34739685,8.425552,2.712387,0.03224729,0.03224729001522064,35.0,26.39454460144043,1.1808617115020752,1464.0
-,29-mar-2019 10:46:33.693,-,-,-,-,-,-,-1.2639008,10.867645,2.6549225,0.16664606,0.1666460633277893,32.0,10.483031272888184,1.1951874494552612,1458.0
-,29-mar-2019 10:46:34.692,-,-,-,-,-,-,-0.58872986,10.644974,0.47381592,0.038047764,0.03804776445031166,34.0,9.403995513916016,1.200852394104004,1535.0
-,29-mar-2019 10:46:35.692,-,-,-,-,-,-,0.2444458,10.168533,2.240738,0.046783052,0.04678305238485336,36.0,10.723945617675781,1.2087663412094116,1596.0
-,29-mar-2019 10:46:36.692,-,-,-,-,-,-,-1.4698029,8.643417,1.4243164,0.039008174,0.03900817409157753,36.0,22.468185424804688,1.2233163118362427,1588.0
-,29-mar-2019 10:46:37.692,-,-,-,-,-,-,0.27078247,11.535614,2.1425781,0.01854911,0.018549110740423203,35.0,25.526771545410156,1.2312841415405273,1566.0
-,29-mar-2019 10:46:38.692,-,-,-,-,-,-,-0.07159424,10.76947,-0.22290039,0.117064655,0.11706465482711792,34.0,26.84419059753418,1.2390849590301514,1494.0
-,29-mar-2019 10:46:39.692,-,-,-,-,-,-,-1.0627899,8.681732,1.0196838,-0.08336705,-0.08336704969406128,33.0,14.301285743713379,1.2526980638504028,1483.0
-,29-mar-2019 10:46:40.692,-,-,-,-,-,-,-2.5232544,8.55484,4.5679016,0.037836887,0.03783688694238663,36.0,5.84019136428833,1.2602401971817017,1629.0
-,29-mar-2019 10:46:41.694,-,-,-,-,-,-,-0.32537842,10.106277,9.6627655,0.084714375,0.084714375436306,38.0,7.293140888214111,1.2667665481567383,1823.0
-,29-mar-2019 10:46:42.692,-,-,-,-,-,-,0.3426056,9.969818,3.75148,0.13292211,0.13292211294174194,40.0,23.29854965209961,1.2846176624298096,1733.0
-,29-mar-2019 10:46:43.691,-,-,-,-,-,-,0.14868164,8.138245,6.9716797,0.11147255,0.11147254705429077,32.0,22.612455368041992,1.2911876440048218,1466.0
-,29-mar-2019 10:46:44.691,-,-,-,-,-,-,0.3138733,9.215637,3.7131653,0.03230554,0.03230553865432739,21.0,21.398523330688477,1.2970397472381592,1057.0
-,29-mar-2019 10:46:45.693,-,-,-,-,-,-,1.4128113,8.921158,2.324524,0.09427224,0.09427224099636078,14.0,15.979388236999512,1.3036837577819824,1004.0
-,29-mar-2019 10:46:46.691,-,-,-,-,-,-,0.9100342,10.522873,0.84251404,0.055343296,0.05534329637885094,13.0,8.207547187805176,1.3069275617599487,937.0
-,29-mar-2019 10:46:47.691,-,-,-,-,-,-,1.1135406,8.818207,1.5559845,0.100667074,0.1006670743227005,16.0,3.6674094200134277,1.3102585077285767,1476.0
-,29-mar-2019 10:46:48.691,-,-,-,-,-,-,1.1590271,9.644196,2.4083252,0.039151967,0.03915196657180786,21.0,12.99725341796875,1.318146824836731,1423.0
-,29-mar-2019 10:46:49.691,-,-,-,-,-,-,0.10797119,8.564423,7.043503,0.1494047,0.14940470457077026,15.0,11.241058349609375,1.3223068714141846,1095.0
-,29-mar-2019 10:46:50.692,-,-,-,-,-,-,0.05052185,9.316193,3.8328705,0.032389235,0.032389234751462936,10.0,6.345918655395508,1.324560284614563,1103.0
-,29-mar-2019 10:46:51.691,-,-,-,-,-,-,0.23965454,9.399994,2.2431335,0.013600786,0.013600786216557026,0.0,4.325037956237793,1.3262102603912354,1059.0
-,29-mar-2019 10:46:52.691,-,-,-,-,-,-,-0.014129639,9.766312,1.8768158,0.018845512,0.018845511600375175,0.0,0.0,1.3262102603912354,973.0
-,29-mar-2019 10:46:53.693,-,-,-,-,-,-,0.17980957,9.569977,1.8552704,0.0128644705,0.012864470481872559,0.0,0.0,1.3262102603912354,893.0
-,29-mar-2019 10:46:54.691,-,-,-,-,-,-,1.2787476,9.565186,2.123413,0.026251376,0.026251375675201416,0.0,0.0,1.3262102603912354,755.0
-,29-mar-2019 10:46:55.691,-,-,-,-,-,-,-0.011734009,9.826157,1.4410706,0.01843974,0.01843973994255066,0.0,0.0,1.3262102603912354,693.0
-,29-mar-2019 10:46:56.693,-,-,-,-,-,-,0.20135498,9.258728,2.2862244,0.01787935,0.01787935011088848,0.0,0.0,1.3262102603912354,697.0
