GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Engine RPM(rpm),Throttle Position(Manifold)(%),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Engine Load(%)
Fri Mar 29 19:21:51 GMT+01:00 2019,29-Mar-2019 19:21:45.090,7.87007317,45.20096962,40.67,9.0,231.0,58.1,7.9583263,2.2601264,4.673482,-0.012415051,145.0,4872.0,33.33333206176758,8.94848346710205,23.506820678710938,73.72549438476563
Fri Mar 29 19:21:52 GMT+01:00 2019,29-Mar-2019 19:21:46.090,7.87051792,45.20116772,40.49,9.0,233.0,57.9,8.408437,2.6240451,5.1140146,0.05725795,144.0,4761.5,19.60784339904785,31.80830955505371,23.530824661254883,15.686274528503418
Fri Mar 29 19:21:53 GMT+01:00 2019,29-Mar-2019 19:21:47.090,7.87096147,45.20136363,40.09,10.0,233.0,57.6,8.24563,2.336741,4.76925,0.018794298,141.0,4686.0,19.215686798095703,28.901084899902344,23.573440551757813,16.078432083129883
Fri Mar 29 19:21:54 GMT+01:00 2019,29-Mar-2019 19:21:48.090,7.87137465,45.20156227,39.32,9.0,232.0,57.2,8.504205,2.1547816,4.596867,0.028615773,139.0,4608.0,23.52941131591797,17.65521240234375,23.610885620117188,32.156864166259766
Fri Mar 29 19:21:55 GMT+01:00 2019,29-Mar-2019 19:21:49.092,7.87178432,45.20174809,38.52,9.0,233.0,57.1,7.728483,2.2888567,4.1946416,-0.054757774,137.0,4569.0,23.52941131591797,17.24641990661621,23.65184783935547,32.156864166259766
Fri Mar 29 19:21:56 GMT+01:00 2019,29-Mar-2019 19:21:50.091,7.87218312,45.2019374,37.91,9.0,232.0,57.0,9.222465,2.6623523,4.960786,0.12044281,135.0,4516.0,26.666667938232422,13.555002212524414,23.692218780517578,44.313724517822266
Fri Mar 29 19:21:57 GMT+01:00 2019,29-Mar-2019 19:21:51.090,7.8725868,45.20212016,37.5,9.0,233.0,57.0,8.37013,2.327164,4.7500963,0.0283193,134.0,4477.0,20.784313201904297,12.689797401428223,23.7320499420166,30.58823585510254
Fri Mar 29 19:21:58 GMT+01:00 2019,29-Mar-2019 19:21:52.091,7.87297992,45.20230256,37.11,9.0,233.0,57.0,6.349423,1.6567876,5.1810527,-0.1287241,131.0,4377.5,18.823530197143555,31.652414321899414,23.767240524291992,15.29411792755127
Fri Mar 29 19:21:59 GMT+01:00 2019,29-Mar-2019 19:21:53.091,7.87336471,45.20247998,36.35,9.0,235.0,57.0,7.872135,1.8004397,4.7500963,-0.025968611,123.0,4183.0,18.431373596191406,31.622142791748047,23.80400848388672,13.72549057006836
Fri Mar 29 19:22:00 GMT+01:00 2019,29-Mar-2019 19:21:54.091,7.87373644,45.20265661,35.57,9.0,235.0,56.2,8.303091,1.8962077,3.3901896,-0.046565294,121.0,4126.0,18.431373596191406,25.382741928100586,23.838211059570313,78.03921508789063
Fri Mar 29 19:22:01 GMT+01:00 2019,29-Mar-2019 19:21:55.091,7.87408952,45.20280863,34.09,9.0,235.0,56.8,8.485051,2.4229321,3.5529952,-0.011311173,123.0,4091.0,88.23529815673828,6.532995700836182,23.87276268005371,95.29412078857422
Fri Mar 29 19:22:02 GMT+01:00 2019,29-Mar-2019 19:21:56.091,7.87445481,45.20296801,34.0,9.0,236.0,57.2,8.647857,1.9919758,3.6487634,-0.0029013753,124.0,4125.5,88.23529815673828,6.52162504196167,23.908397674560547,95.29412078857422
Fri Mar 29 19:22:03 GMT+01:00 2019,29-Mar-2019 19:21:57.091,7.87483458,45.20313411,34.37,9.0,237.0,57.7,8.073248,1.9057846,3.1890767,-0.075083196,125.0,4158.0,88.23529815673828,6.51911735534668,23.946046829223633,94.50980377197266
Fri Mar 29 19:22:04 GMT+01:00 2019,29-Mar-2019 19:21:58.091,7.87520885,45.20329631,34.58,9.0,238.0,57.9,7.7667904,1.3120226,2.8538885,-0.1269843,125.0,4206.5,88.23529815673828,6.506531238555908,23.965768814086914,94.11764526367188
Fri Mar 29 19:22:05 GMT+01:00 2019,29-Mar-2019 19:21:59.091,7.87558953,45.20345909,34.91,9.0,239.0,58.3,7.881712,2.1930888,3.371036,-0.079018295,127.0,4245.5,88.23529815673828,6.537227630615234,24.00362777709961,94.90196228027344
Fri Mar 29 19:22:06 GMT+01:00 2019,29-Mar-2019 19:22:00.091,7.87596683,45.20362354,35.26,9.0,240.0,58.7,9.548077,2.7485435,4.146757,0.116494596,128.0,4273.0,88.23529815673828,6.517210006713867,24.04094886779785,96.86274719238281
Fri Mar 29 19:22:07 GMT+01:00 2019,29-Mar-2019 19:22:01.091,7.87634249,45.203792,35.6,9.0,241.0,58.7,9.069236,2.4420857,3.6487634,0.046127856,130.0,4320.0,88.23529815673828,6.53822135925293,24.079669952392578,97.64706420898438
Fri Mar 29 19:22:08 GMT+01:00 2019,29-Mar-2019 19:22:02.091,7.87672643,45.20395509,36.02,9.0,242.0,58.7,9.80665,2.920926,4.3957543,0.15423387,131.0,4365.5,88.23529815673828,6.5138936042785645,24.11537742614746,99.21569061279297
Fri Mar 29 19:22:09 GMT+01:00 2019,29-Mar-2019 19:22:03.091,7.87712773,45.20412722,36.34,9.0,243.0,58.3,7.967903,2.1930888,3.3423057,-0.07228547,132.0,4402.0,88.23529815673828,6.5175323486328125,24.15434455871582,99.60784149169922
Fri Mar 29 19:22:10 GMT+01:00 2019,29-Mar-2019 19:22:04.091,7.87751829,45.20429312,36.84,9.0,243.0,58.2,8.303091,1.9728222,3.5817258,-0.037535965,134.0,4454.0,88.23529815673828,6.47219181060791,24.195390701293945,99.60784149169922
Fri Mar 29 19:22:11 GMT+01:00 2019,29-Mar-2019 19:22:05.091,7.87791801,45.20446318,36.99,9.0,245.0,58.4,8.714894,2.3750482,3.8786068,0.021064222,135.0,4498.0,88.23529815673828,6.528875827789307,24.231901168823242,99.60784149169922
Fri Mar 29 19:22:12 GMT+01:00 2019,29-Mar-2019 19:22:06.091,7.87832585,45.20464119,37.51,9.0,245.0,58.6,10.103531,2.5474305,4.7500963,0.18631715,137.0,4535.0,88.23529815673828,6.52456521987915,24.273082733154297,99.60784149169922
Fri Mar 29 19:22:13 GMT+01:00 2019,29-Mar-2019 19:22:07.090,7.87874441,45.20481244,37.79,9.0,244.0,58.6,10.745177,3.083732,5.104438,0.27171785,138.0,4580.0,88.23529815673828,6.512828826904297,24.3114013671875,99.60784149169922
Fri Mar 29 19:22:14 GMT+01:00 2019,29-Mar-2019 19:22:08.090,7.87915665,45.20498731,38.08,9.0,244.0,59.0,7.2592196,1.5897499,3.1411927,-0.15858632,138.0,4637.5,88.23529815673828,6.503420352935791,24.329877853393555,99.60784149169922
Fri Mar 29 19:22:15 GMT+01:00 2019,29-Mar-2019 19:22:09.090,7.87958749,45.20516263,38.47,10.0,243.0,59.5,8.628703,1.7717092,3.9456444,0.002896428,140.0,4666.5,88.23529815673828,6.449155330657959,24.371179580688477,99.60784149169922
Fri Mar 29 19:22:16 GMT+01:00 2019,29-Mar-2019 19:22:10.091,7.88001183,45.20533849,38.93,9.0,242.0,59.7,9.605537,2.4133554,4.5681367,0.13080531,142.0,4712.5,88.23529815673828,6.477435111999512,24.412290573120117,99.60784149169922
Fri Mar 29 19:22:17 GMT+01:00 2019,29-Mar-2019 19:22:11.091,7.88045249,45.20551748,39.37,9.0,242.0,59.9,8.39886,2.6623523,3.9456444,0.0030838847,143.0,4765.5,87.8431396484375,6.5163254737854,24.45322036743164,99.60784149169922
Fri Mar 29 19:22:18 GMT+01:00 2019,29-Mar-2019 19:22:12.091,7.88088187,45.20569638,39.72,9.0,242.0,59.6,8.24563,2.5570073,3.8498764,-0.017439783,144.0,4814.5,87.8431396484375,6.495109558105469,24.493106842041016,99.60784149169922
Fri Mar 29 19:22:19 GMT+01:00 2019,29-Mar-2019 19:22:13.091,7.8813142,45.20588203,40.13,9.0,242.0,59.4,8.456321,2.5761611,3.9839516,0.0074076653,146.0,4859.0,87.45098114013672,6.509119033813477,24.53502655029297,99.60784149169922
Fri Mar 29 19:22:20 GMT+01:00 2019,29-Mar-2019 19:22:14.090,7.88175518,45.20606835,40.39,9.0,242.0,59.1,8.992621,2.384625,4.175488,0.05849737,147.0,4893.0,87.45098114013672,6.496264934539795,24.579635620117188,99.60784149169922
Fri Mar 29 19:22:21 GMT+01:00 2019,29-Mar-2019 19:22:15.091,7.88219832,45.20626496,40.78,9.0,243.0,58.5,8.935161,2.4037786,4.261679,0.057441056,148.0,4922.0,87.45098114013672,6.501461982727051,24.62074851989746,99.60784149169922
Fri Mar 29 19:22:22 GMT+01:00 2019,29-Mar-2019 19:22:16.091,7.88263179,45.2064506,40.88,9.0,244.0,58.3,9.241618,2.1930888,4.271256,0.0806157,148.0,4945.0,87.8431396484375,6.513850212097168,24.663257598876953,99.60784149169922
Fri Mar 29 19:22:23 GMT+01:00 2019,29-Mar-2019 19:22:17.090,7.88307731,45.20663196,40.98,9.0,245.0,58.4,8.724471,2.3558946,3.9935284,0.026138127,149.0,4961.0,87.8431396484375,6.525460243225098,24.7048282623291,99.60784149169922
Fri Mar 29 19:22:24 GMT+01:00 2019,29-Mar-2019 19:22:18.090,7.88352927,45.20683206,41.41,9.0,246.0,58.4,8.2169,2.078167,3.964798,-0.02716434,150.0,4991.5,87.8431396484375,6.500551223754883,24.747953414916992,99.60784149169922
Fri Mar 29 19:22:25 GMT+01:00 2019,29-Mar-2019 19:22:19.090,7.8839744,45.20702975,41.57,9.0,246.0,58.6,9.11712,2.72939,4.4819455,0.09132117,150.0,5013.0,84.31372833251953,6.515381813049316,24.78953742980957,99.60784149169922
Fri Mar 29 19:22:26 GMT+01:00 2019,29-Mar-2019 19:22:20.091,7.88443881,45.20723029,41.77,9.0,247.0,58.7,7.881712,2.2409728,3.5625722,-0.07018882,151.0,5033.5,87.8431396484375,6.533335208892822,24.83510398864746,99.60784149169922
Fri Mar 29 19:22:27 GMT+01:00 2019,29-Mar-2019 19:22:21.091,7.88488778,45.20742917,41.84,9.0,247.0,58.6,8.255207,2.4899697,3.964798,-0.013577282,151.0,5055.5,80.78431701660156,6.564720153808594,24.85523796081543,99.60784149169922
Fri Mar 29 19:22:28 GMT+01:00 2019,29-Mar-2019 19:22:22.092,7.88534922,45.20762963,42.06,10.0,247.0,58.6,7.8912888,2.1739352,3.763685,-0.06264192,152.0,5060.5,42.74509811401367,7.414470672607422,24.904308319091797,99.60784149169922
Fri Mar 29 19:22:29 GMT+01:00 2019,29-Mar-2019 19:22:23.090,7.88577469,45.20779626,41.11,11.0,246.0,59.2,8.695741,2.4516625,4.462792,0.0462026,152.0,5065.0,40.39215850830078,7.576022624969482,24.945772171020508,96.47058868408203
Fri Mar 29 19:22:30 GMT+01:00 2019,29-Mar-2019 19:22:24.091,7.88622011,45.20798246,41.09,11.0,246.0,59.2,7.680599,2.7868507,3.9456444,-0.056088567,152.0,5060.0,34.90196228027344,8.16927433013916,24.99069595336914,81.96078491210938
Fri Mar 29 19:22:31 GMT+01:00 2019,29-Mar-2019 19:22:25.091,7.88669976,45.20821704,42.2,11.0,247.0,58.0,8.791509,2.6048915,4.4915223,0.059803426,152.0,5058.0,35.29411697387695,8.499404907226563,25.035449981689453,84.70588684082031
Fri Mar 29 19:22:32 GMT+01:00 2019,29-Mar-2019 19:22:26.091,7.8871589,45.20842257,42.31,10.0,247.0,57.8,8.925584,2.3463178,4.2904096,0.05644852,152.0,5060.5,40.0,7.826554775238037,25.079469680786133,95.29412078857422
Fri Mar 29 19:22:33 GMT+01:00 2019,29-Mar-2019 19:22:27.091,7.88761919,45.20863809,42.07,10.0,238.0,57.4,9.097966,2.4516625,4.654328,0.090289295,152.0,5061.5,41.960784912109375,7.331421375274658,25.12165069580078,99.21569061279297
Fri Mar 29 19:22:34 GMT+01:00 2019,29-Mar-2019 19:22:28.091,7.88808509,45.20885549,42.18,10.0,240.0,57.5,8.494628,2.2505496,4.060566,0.005798042,152.0,5068.5,40.7843132019043,7.402758598327637,25.16501235961914,97.64706420898438
Fri Mar 29 19:22:35 GMT+01:00 2019,29-Mar-2019 19:22:29.091,7.88853936,45.20905479,42.31,10.0,242.0,57.7,7.699753,1.7717092,3.7062242,-0.09139341,152.0,5072.5,38.431373596191406,8.045989036560059,25.20799446105957,87.05882263183594
Fri Mar 29 19:22:36 GMT+01:00 2019,29-Mar-2019 19:22:30.091,7.88899681,45.20926072,42.27,10.0,243.0,57.8,8.839393,1.6472107,5.2385135,0.07978052,150.0,5008.0,28.627450942993164,21.97687530517578,25.252281188964844,17.254901885986328
Fri Mar 29 19:22:37 GMT+01:00 2019,29-Mar-2019 19:22:31.091,7.88946584,45.20947362,42.46,10.0,244.0,57.8,8.590396,1.9057846,5.142745,0.057929218,148.0,4928.5,21.960784912109375,25.269739151000977,25.293672561645508,16.47058868408203
Fri Mar 29 19:22:38 GMT+01:00 2019,29-Mar-2019 19:22:32.091,7.88989586,45.2096658,41.19,10.0,244.0,58.3,8.8777,2.3175871,4.462792,0.059061468,147.0,4911.0,35.29411697387695,7.9367451667785645,25.33683204650879,80.0
Fri Mar 29 19:22:39 GMT+01:00 2019,29-Mar-2019 19:22:33.091,7.89035525,45.20985816,41.57,10.0,245.0,59.0,8.887277,2.834735,4.596867,0.079096615,148.0,4920.5,39.607845306396484,7.464557647705078,25.37679100036621,94.90196228027344
Fri Mar 29 19:22:40 GMT+01:00 2019,29-Mar-2019 19:22:34.090,7.89079264,45.21004077,41.02,11.0,245.0,58.5,9.452309,2.087744,4.76925,0.119023025,148.0,4933.5,39.2156867980957,7.683140754699707,25.421192169189453,92.54901885986328
Fri Mar 29 19:22:41 GMT+01:00 2019,29-Mar-2019 19:22:35.090,7.891228,45.2102309,40.96,11.0,244.0,58.8,6.8186865,2.2601264,3.3806129,-0.17170143,148.0,4935.0,38.431373596191406,7.757927417755127,25.44561195373535,91.37255096435547
Fri Mar 29 19:22:42 GMT+01:00 2019,29-Mar-2019 19:22:36.090,7.89166922,45.21041002,40.81,11.0,244.0,59.0,8.599973,3.1316159,4.596867,0.06303257,148.0,4925.0,34.90196228027344,8.387391090393066,25.490711212158203,82.35294342041016
Fri Mar 29 19:22:43 GMT+01:00 2019,29-Mar-2019 19:22:37.091,7.89211721,45.21060581,41.05,10.0,245.0,58.5,7.9487495,1.9632454,3.9935284,-0.05239427,147.0,4926.0,36.07843017578125,8.060699462890625,25.533357620239258,87.45098114013672
Fri Mar 29 19:22:44 GMT+01:00 2019,29-Mar-2019 19:22:38.091,7.89255639,45.21081516,41.02,10.0,245.0,58.3,8.446744,1.9153614,4.1180267,-0.0033935308,147.0,4923.5,36.86274719238281,8.020062446594238,25.577335357666016,87.05882263183594
Fri Mar 29 19:22:45 GMT+01:00 2019,29-Mar-2019 19:22:39.090,7.89302835,45.21102009,41.16,10.0,245.0,58.5,9.969456,2.327164,4.807557,0.17191523,147.0,4919.5,36.86274719238281,8.02577018737793,25.621435165405273,87.45098114013672
Fri Mar 29 19:22:46 GMT+01:00 2019,29-Mar-2019 19:22:40.090,7.89346899,45.21121258,41.08,10.0,246.0,58.5,8.437167,2.5091233,4.098873,0.008796573,147.0,4917.0,36.86274719238281,8.028219223022461,25.66537094116211,86.2745132446289
Fri Mar 29 19:22:47 GMT+01:00 2019,29-Mar-2019 19:22:41.091,7.89390471,45.21139287,40.83,10.0,245.0,58.7,8.025364,1.3599066,4.0318356,-0.055048525,148.0,4916.5,36.86274719238281,8.082832336425781,25.688602447509766,86.66667175292969
Fri Mar 29 19:22:48 GMT+01:00 2019,29-Mar-2019 19:22:42.091,7.89433828,45.21156368,40.64,10.0,246.0,59.2,7.3549876,2.3558946,3.8019924,-0.10350698,147.0,4909.0,36.86274719238281,8.040484428405762,25.733152389526367,86.66667175292969
Fri Mar 29 19:22:49 GMT+01:00 2019,29-Mar-2019 19:22:43.091,7.89479443,45.21175081,40.86,10.0,247.0,59.7,7.73806,2.2697031,3.8881836,-0.06841177,147.0,4908.0,37.64706039428711,7.931899547576904,25.77639389038086,87.8431396484375
Fri Mar 29 19:22:50 GMT+01:00 2019,29-Mar-2019 19:22:44.090,7.89525191,45.21193758,40.92,10.0,248.0,59.6,8.6574335,2.8538885,4.3287168,0.04767114,147.0,4899.0,37.64706039428711,7.857159614562988,25.820411682128906,89.01960754394531
Fri Mar 29 19:22:51 GMT+01:00 2019,29-Mar-2019 19:22:45.091,7.89569783,45.21211698,40.77,10.0,249.0,59.5,7.9966335,2.432509,3.8881836,-0.041293025,147.0,4897.0,38.039215087890625,7.851550579071045,25.867002487182617,89.01960754394531
Fri Mar 29 19:22:52 GMT+01:00 2019,29-Mar-2019 19:22:46.091,7.89614062,45.21230944,40.76,10.0,248.0,59.0,7.7093296,2.1452048,3.7253778,-0.08121443,147.0,4897.0,38.039215087890625,7.857961177825928,25.911184310913086,89.01960754394531
Fri Mar 29 19:22:53 GMT+01:00 2019,29-Mar-2019 19:22:47.091,7.89658625,45.21249827,40.82,10.0,249.0,58.7,9.394848,2.4708161,4.5777135,0.1136871,147.0,4908.5,37.64706039428711,7.844351291656494,25.930620193481445,89.01960754394531
Fri Mar 29 19:22:54 GMT+01:00 2019,29-Mar-2019 19:22:48.091,7.89703585,45.2127007,40.93,10.0,249.0,58.8,8.1402855,1.934515,4.1946416,-0.026915073,147.0,4911.5,37.64706039428711,7.837962627410889,25.975536346435547,88.23529815673828
Fri Mar 29 19:22:55 GMT+01:00 2019,29-Mar-2019 19:22:49.090,7.89748607,45.21289405,41.0,10.0,249.0,58.9,9.720459,2.4516625,4.912902,0.15702087,148.0,4925.0,37.64706039428711,7.968021869659424,26.01850128173828,89.01960754394531
Fri Mar 29 19:22:56 GMT+01:00 2019,29-Mar-2019 19:22:50.091,7.89793587,45.21309019,41.1,10.0,250.0,59.1,9.77792,2.7102363,4.8458643,0.1652134,148.0,4937.0,38.82352828979492,7.867254734039307,26.063312530517578,90.5882339477539
Fri Mar 29 19:22:57 GMT+01:00 2019,29-Mar-2019 19:22:51.091,7.89838614,45.21327492,41.11,10.0,250.0,59.4,8.599973,2.183512,4.060566,0.013682961,148.0,4951.0,41.568626403808594,7.297282695770264,26.111330032348633,99.60784149169922
Fri Mar 29 19:22:58 GMT+01:00 2019,29-Mar-2019 19:22:52.090,7.89884999,45.21346682,41.31,9.0,250.0,59.4,7.699753,2.030283,3.7349546,-0.084430516,149.0,4973.5,44.70588302612305,7.075945854187012,26.155136108398438,99.60784149169922
Fri Mar 29 19:22:59 GMT+01:00 2019,29-Mar-2019 19:22:53.090,7.89931557,45.21365439,41.47,9.0,251.0,59.7,8.791509,2.078167,4.280833,0.038036287,150.0,4997.0,43.52941131591797,7.204825401306152,26.199874877929688,99.60784149169922
Fri Mar 29 19:23:00 GMT+01:00 2019,29-Mar-2019 19:22:54.091,7.8997669,45.21383293,41.6,9.0,252.0,59.9,9.260772,2.0973208,4.654328,0.096946895,150.0,5012.5,42.74509811401367,7.310884475708008,26.22024917602539,99.60784149169922
Fri Mar 29 19:23:01 GMT+01:00 2019,29-Mar-2019 19:22:55.091,7.90022469,45.21401624,41.77,9.0,253.0,60.3,8.159439,2.825158,4.2425256,-3.0136108E-4,150.0,5022.0,39.2156867980957,7.633460521697998,26.268583297729492,93.72549438476563
