GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Litres Per 100 Kilometer(Instant)(l/100km),GPS Altitude(m),Engine RPM(rpm),Trip Distance(km),Acceleration Sensor(Total)(g)
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:55:54.364,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,-1.0259154,9.343372,3.1854854,0.030685723,14.0,81.9552001953125,295.46011982723604,1998.0,1.3828182220458984,0.030685722827911377
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:55:55.365,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,-0.7565677,10.242394,2.4839842,0.09610695,17.0,38.190940856933594,295.46011982723604,1608.0,1.3864951133728027,0.09610694646835327
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:55:56.365,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,-0.29209262,9.296685,3.064578,0.02642322,21.0,31.881319046020508,295.46011982723604,1815.0,1.391229271888733,0.026423219591379166
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:55:57.364,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,1.412579,9.348161,3.0238767,0.028437123,24.0,31.39505958557129,295.46011982723604,2089.0,1.3980480432510376,0.028437122702598572
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:55:58.365,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,0.7781156,9.052477,3.144784,0.017307736,27.0,31.323270797729492,295.46011982723604,2329.0,1.4042671918869019,0.017307735979557037
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:55:59.365,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,0.93852705,8.780735,4.345476,0.022263706,28.0,17.271535873413086,295.46011982723604,1506.0,1.4109206199645996,0.022263705730438232
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:56:00.364,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,0.35673606,8.1881695,4.7441106,0.017079758,27.0,11.590415000915527,295.46011982723604,613.0,1.4189949035644531,0.017079757526516914
Tue Mar 26 16:52:36 GMT+01:00 2019,26-Mar-2019 16:56:01.364,7.66407618339056,45.05606347240648,7.9353504,24.0,295.46011982723604,206.7014,-0.079008654,8.297106,5.1247888,0.024638418,24.0,8.10787582397461,295.46011982723604,0.0,1.4253840446472168,0.02463841810822487
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:02.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.10654198,8.186973,5.1247888,0.020628553,21.0,9.121360778808594,294.4560375935171,0.0,1.4316715002059937,0.02062855288386345
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:03.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.02873042,8.426393,5.2277393,0.02984184,16.0,10.42441177368164,294.4560375935171,0.0,1.4372831583023071,0.029841840267181396
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:04.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.19393034,8.081628,5.4384294,0.012174308,11.0,19.90114974975586,294.4560375935171,0.0,1.4417344331741333,0.01217430830001831
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:05.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.044292733,8.426393,4.9320555,0.022120792,7.0,31.273237228393555,294.4560375935171,0.0,1.4439082145690918,0.022120792418718338
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:06.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.45250413,8.974665,3.4572272,0.020163396,3.0,54.72816467285156,294.4560375935171,0.0,1.4454846382141113,0.02016339637339115
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:07.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.009576807,8.828619,4.0904937,0.014998883,3.0,72.97088623046875,294.4560375935171,0.0,1.446236252784729,0.01499888300895691
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:08.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.075417355,9.032125,3.8355112,0.019311726,2.0,109.45632934570312,294.4560375935171,0.0,1.4469841718673706,0.019311726093292236
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:09.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.08379706,9.114726,3.5230677,0.018756144,3.0,72.97088623046875,294.4560375935171,0.0,1.4474831819534302,0.018756143748760223
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:10.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.10414778,8.99741,3.7696705,0.016998682,4.0,54.72816467285156,294.4560375935171,0.0,1.44865083694458,0.01699868217110634
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:11.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.11252748,9.497798,3.0885203,0.020654285,6.0,36.485443115234375,294.4560375935171,0.0,1.4497597217559814,0.020654285326600075
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:12.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.053869538,9.653421,3.0933087,0.052339494,11.0,24.323627471923828,294.4560375935171,343.0,1.4524731636047363,0.05233949422836304
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:13.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.021547815,9.233239,2.9616275,0.0074421763,14.0,26.41779327392578,294.4560375935171,1170.0,1.4551913738250732,0.007442176342010498
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:14.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.18914193,9.312247,3.2716765,0.024852972,18.0,25.711435317993164,294.4560375935171,1521.0,1.4605337381362915,0.024852972477674484
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:15.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.3172317,9.259575,2.954445,0.015138571,20.0,26.514381408691406,294.4560375935171,1754.0,1.4647459983825684,0.01513857115060091
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:16.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.7386112,9.718064,3.204639,0.024853945,24.0,26.74239730834961,294.4560375935171,2085.0,1.472165822982788,0.024853944778442383
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:17.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.24301147,9.396045,3.3542767,0.036306083,26.0,23.305328369140625,294.4560375935171,2274.0,1.4778608083724976,0.03630608320236206
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:18.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.37229836,8.973468,2.0087352,0.030990481,29.0,16.210918426513672,294.4560375935171,1545.0,1.4870121479034424,0.03099048137664795
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:19.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.49440265,9.015367,3.2848446,0.0095049655,31.0,16.51659393310547,294.4560375935171,1664.0,1.4946049451828003,0.009504965506494045
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:20.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.011971008,9.331401,3.333926,0.029168243,33.0,18.06275749206543,294.4560375935171,1830.0,1.5026613473892212,0.02916824258863926
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:21.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.49320555,8.957906,3.2561142,-0.008106291,36.0,16.395099639892578,294.4560375935171,1929.0,1.512839913368225,-0.0081062912940979
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:22.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.20829555,9.263166,3.5661635,0.031038702,38.0,15.753401756286621,294.4560375935171,2032.0,1.5220381021499634,0.03103870153427124
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:23.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.94211835,8.827422,3.2920272,0.05235777,41.0,16.71995735168457,294.4560375935171,2136.0,1.5351976156234741,0.05235777050256729
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:24.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.0047884034,9.793482,4.056975,0.017436022,43.0,15.952909469604492,294.4560375935171,2244.0,1.5460727214813232,0.01743602193892002
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:25.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.24301147,8.947132,3.9743748,0.026246749,44.0,11.437348365783691,294.4560375935171,1687.0,1.5567446947097778,0.026246748864650726
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:26.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.35553896,9.89763,4.2760444,0.11866146,45.0,9.485809326171875,294.4560375935171,1607.0,1.571141004562378,0.11866146326065063
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:27.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,0.073023155,8.968679,3.5338416,0.028378358,46.0,10.60656452178955,294.4560375935171,1641.0,1.5821973085403442,0.028378358110785484
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:28.365,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.6548142,8.874108,3.6152446,0.011036174,47.0,10.582552909851074,294.4560375935171,1679.0,1.5946738719940186,0.01103617437183857
Tue Mar 26 16:54:32 GMT+01:00 2019,26-Mar-2019 16:56:29.364,7.659033988513342,45.04848497694306,6.852326,32.0,294.4560375935171,206.19025,-0.22026655,8.696938,3.6248214,0.009917766,48.0,10.582890510559082,294.4560375935171,1711.0,1.6090909242630005,0.009917765855789185
Tue Mar 26 16:55:00 GMT+01:00 2019,26-Mar-2019 16:56:30.364,7.65819261897478,45.0473257378443,7.527769,12.0,293.60309867512115,212.60204,-0.5506664,8.995016,3.642778,0.009851754,48.0,10.316731452941895,293.60309867512115,1756.0,1.6221442222595215,0.00985175371170044
Tue Mar 26 16:55:01 GMT+01:00 2019,26-Mar-2019 16:56:31.365,7.6580980728246,45.04721501866048,11.029455,12.0,293.5804184267812,211.90367,-0.7374141,9.118318,3.870227,0.03154677,49.0,10.628276824951172,293.5804184267812,1781.0,1.635685920715332,0.03154677152633667
Tue Mar 26 16:55:02 GMT+01:00 2019,26-Mar-2019 16:56:32.364,7.658001874025507,45.04710383439701,12.699831,12.0,293.55811679287075,209.99321,0.15801731,9.498995,3.9671922,0.03172829,50.0,11.22704029083252,293.55811679287075,1820.0,1.6480752229690552,0.031728290021419525
Tue Mar 26 16:55:03 GMT+01:00 2019,26-Mar-2019 16:56:33.364,7.657913907061657,45.046989497343596,13.552123,12.0,293.5381575000873,210.58278,-1.0235212,9.64145,3.2429461,0.014206429,51.0,10.737318992614746,293.5381575000873,1822.0,1.660279393196106,0.01420642901211977
Tue Mar 26 16:55:04 GMT+01:00 2019,26-Mar-2019 16:56:34.365,7.657820964741277,45.0468766979346,14.067826,12.0,293.52079869843607,213.01984,-1.0426749,9.303867,2.4037786,0.02955883,54.0,11.049898147583008,293.52079869843607,1939.0,1.6730105876922607,0.029558829963207245
Tue Mar 26 16:55:05 GMT+01:00 2019,26-Mar-2019 16:56:35.364,7.657720605475367,45.04676619861477,14.242173,12.0,293.50849277526197,212.68874,-0.5267244,9.43914,2.4959552,0.015713573,58.0,12.16858196258545,293.50849277526197,2137.0,1.6878660917282104,0.01571357250213623
Tue Mar 26 16:55:06 GMT+01:00 2019,26-Mar-2019 16:56:36.364,7.657622366727214,45.046650770753885,14.820476,12.0,293.49567399245984,207.3657,0.09935937,10.371682,1.5011644,0.016945345,63.0,13.081074714660645,293.49567399245984,2255.0,1.7045539617538452,0.01694534532725811
Tue Mar 26 16:55:07 GMT+01:00 2019,26-Mar-2019 16:56:37.365,7.65753170435112,45.046515578322975,15.78067,12.0,293.4968889051513,203.86514,-0.49440265,9.910798,2.8909986,0.024970293,68.0,13.266907691955566,293.4968889051513,2409.0,1.7199828624725342,0.024970293045043945
Tue Mar 26 16:55:08 GMT+01:00 2019,26-Mar-2019 16:56:38.364,7.657453532070961,45.04637286310549,16.602884,16.0,293.50644297652775,204.36826,-0.51116204,8.520964,2.920926,0.052404355,72.0,13.597393035888672,293.50644297652775,2588.0,1.7390189170837402,0.05240435525774956
Tue Mar 26 16:55:09 GMT+01:00 2019,26-Mar-2019 16:56:39.364,7.657367217783808,45.046226414141756,17.325438,16.0,293.5144236617505,207.4332,-0.5243302,9.344569,3.608062,0.04149264,77.0,12.487462043762207,293.5144236617505,2837.0,1.75872004032135,0.04149264097213745
Tue Mar 26 16:55:10 GMT+01:00 2019,26-Mar-2019 16:56:40.365,7.657259061329639,45.046069286960744,18.566189,16.0,293.51666091834824,210.35063,-0.6811504,8.7771435,4.5525746,0.029296696,79.0,7.596090316772461,293.51666091834824,2117.0,1.7777217626571655,0.029296696186065674
Tue Mar 26 16:55:11 GMT+01:00 2019,26-Mar-2019 16:56:41.365,7.657133237321619,45.04591082769979,19.986986,16.0,293.5186380689063,210.95717,-0.2657564,8.665813,4.3885717,-0.0068890713,78.0,6.6861090660095215,293.5186380689063,2052.0,1.7983498573303223,-0.006889071315526962
Tue Mar 26 16:55:12 GMT+01:00 2019,26-Mar-2019 16:56:42.364,7.656993132795847,45.04573685097125,20.860386,24.0,293.529072766172,207.46996,0.0047884034,9.095572,4.4903255,-0.001824235,75.0,7.546584606170654,293.529072766172,2014.0,1.837653636932373,-0.0018242349615320563
Tue Mar 26 16:55:13 GMT+01:00 2019,26-Mar-2019 16:56:43.365,7.656867497784038,45.04556108790435,21.391647,12.0,293.5462933158628,204.10239,-0.2669535,8.832211,4.661511,0.031127699,75.0,1.2718130350112915,293.5462933158628,1426.0,1.837653636932373,0.031127698719501495
Tue Mar 26 16:55:14 GMT+01:00 2019,26-Mar-2019 16:56:44.365,7.656755920493787,45.04537640948289,21.320675,16.0,293.56318694819686,205.5406,-0.17836803,9.001001,4.5118732,0.045513332,74.0,1.4569154977798462,293.56318694819686,1479.0,1.8618454933166504,0.0455133318901062
Tue Mar 26 16:55:15 GMT+01:00 2019,26-Mar-2019 16:56:45.364,7.656641938703209,45.0452002005727,20.812634,16.0,293.581851301033,205.98703,0.079008654,8.762778,4.392163,0.031282797,71.0,1.578599452972412,293.581851301033,0.0,1.8997963666915894,0.03128279745578766
Tue Mar 26 16:55:16 GMT+01:00 2019,26-Mar-2019 16:56:46.364,7.656527171573265,45.04502483308386,20.888437,16.0,293.5838704311025,209.73438,-0.25019407,8.983045,4.3885717,0.040920265,69.0,1.6008331775665283,293.5838704311025,0.0,1.9192408323287964,0.04092026501893997
Tue Mar 26 16:55:17 GMT+01:00 2019,26-Mar-2019 16:56:47.365,7.656408061725315,45.04487061764454,19.392181,16.0,293.57799340111654,208.20168,0.427365,8.856153,4.0581717,0.026361162,68.0,1.6472342014312744,293.57799340111654,0.0,1.9382686614990234,0.026361161842942238
Tue Mar 26 16:55:18 GMT+01:00 2019,26-Mar-2019 16:56:48.364,7.656294762480576,45.04471047482999,19.139708,16.0,293.56856576272435,206.99033,-1.0785879,9.435549,5.0242324,0.114219844,67.0,1.6714582443237305,293.56856576272435,0.0,1.9551061391830444,0.11421984434127808
Tue Mar 26 16:55:19 GMT+01:00 2019,26-Mar-2019 16:56:49.364,7.656185966719133,45.04455010867035,18.982685,16.0,293.5552843028091,204.50772,-0.35793316,9.095572,4.465186,0.052517712,65.0,1.6964054107666016,293.5552843028091,0.0,1.9752544164657593,0.052517712116241455
Tue Mar 26 16:55:20 GMT+01:00 2019,26-Mar-2019 16:56:50.365,7.656087190297291,45.04438950851176,19.034168,16.0,293.5372621130082,205.14748,-1.210269,8.5473,4.5118732,0.002824001,63.0,1.7486023902893066,293.5372621130082,0.0,1.9930322170257568,0.0028240010142326355
Tue Mar 26 16:55:21 GMT+01:00 2019,26-Mar-2019 16:56:51.364,7.655987157553312,45.0442332211667,18.667103,16.0,293.5225038880501,207.05956,-0.22266077,8.50181,4.248511,0.014495522,62.0,1.8041136264801025,293.5225038880501,0.0,2.0086398124694824,0.014495521783828735
Tue Mar 26 16:55:22 GMT+01:00 2019,26-Mar-2019 16:56:52.364,7.655884130331583,45.044086044775476,17.864195,12.0,293.5096221641986,206.16168,-0.1364695,8.759187,4.200627,0.027175494,61.0,1.8332122564315796,293.5096221641986,0.0,2.0257232189178467,0.02717549353837967
Tue Mar 26 16:55:23 GMT+01:00 2019,26-Mar-2019 16:56:53.365,7.655784055360778,45.04393555548405,17.975887,12.0,293.49161601487174,206.13942,-0.7086837,9.004593,4.337096,0.040380895,60.0,1.8632649183273315,293.49161601487174,0.0,2.0425288677215576,0.040380895137786865
Tue Mar 26 16:55:24 GMT+01:00 2019,26-Mar-2019 16:56:54.364,7.655683033733549,45.043784940246994,17.685081,12.0,293.4675169136261,206.06413,-0.6512229,8.9519205,4.2078094,0.023784446,59.0,1.8943192958831787,293.4675169136261,0.0,2.057354211807251,0.023784445598721504
Tue Mar 26 16:55:25 GMT+01:00 2019,26-Mar-2019 16:56:55.364,7.655583812692825,45.04363778012632,17.539555,12.0,293.43976736122306,206.24443,0.045489833,8.292317,4.2078094,-6.385105E-4,58.0,1.9264264106750488,293.43976736122306,0.0,2.073604106903076,-6.385105079971254E-4
Tue Mar 26 16:55:26 GMT+01:00 2019,26-Mar-2019 16:56:56.365,7.655490400044756,45.043498040321616,16.302729,16.0,293.4084499791538,208.12062,0.061052144,8.64666,4.0426097,0.024776375,57.0,1.959640622138977,293.4084499791538,0.0,2.089576244354248,0.02477637492120266
Tue Mar 26 16:55:27 GMT+01:00 2019,26-Mar-2019 16:56:57.364,7.655394413338733,45.04336553542001,16.125992,16.0,293.3739242374377,207.9408,-0.14604631,8.565256,3.739743,-0.028173804,57.0,1.9940203428268433,293.3739242374377,0.0,2.103778839111328,-0.02817380428314209
Tue Mar 26 16:55:28 GMT+01:00 2019,26-Mar-2019 16:56:58.364,7.655297070896914,45.04323221110543,16.45392,16.0,293.34716552405666,207.37822,-0.8379706,8.998607,4.1718965,0.0336774,56.0,1.9940203428268433,293.34716552405666,0.0,2.1194732189178467,0.03367739915847778
Tue Mar 26 16:55:29 GMT+01:00 2019,26-Mar-2019 16:56:59.365,7.655201554114276,45.043098817115784,16.090033,12.0,293.32925409603615,207.37665,-0.19512744,8.5700445,4.1276035,0.020960093,56.0,2.029627799987793,293.32925409603615,0.0,2.135028839111328,0.020960092544555664
Tue Mar 26 16:55:30 GMT+01:00 2019,26-Mar-2019 16:57:00.364,7.65510727039797,45.04296722880811,15.76229,12.0,293.3163741853573,207.33922,-0.5530606,8.759187,4.473566,0.016344806,56.0,2.029627799987793,293.3163741853573,0.0,2.148982286453247,0.01634480617940426
Tue Mar 26 16:55:31 GMT+01:00 2019,26-Mar-2019 16:57:01.364,7.6550186428706475,45.04284259647996,15.643251,12.0,293.29754696816764,206.57478,-0.20709845,8.827422,4.2221746,0.006040536,55.0,2.029627799987793,293.29754696816764,0.0,2.1643989086151123,0.006040535867214203
Tue Mar 26 16:55:32 GMT+01:00 2019,26-Mar-2019 16:57:02.365,7.654931239852863,45.04271586530374,15.621471,12.0,293.27688224452737,207.89629,0.08619126,9.058462,4.1299977,0.03387302,55.0,2.066530227661133,293.27688224452737,0.0,2.1796767711639404,0.033873021602630615
Tue Mar 26 16:55:33 GMT+01:00 2019,26-Mar-2019 16:57:03.365,7.6548436539676965,45.04259498408242,15.398003,12.0,293.24925799932606,207.71667,-1.2533646,8.7951,4.313154,0.031641982,55.0,2.066530227661133,293.24925799932606,0.0,2.1933963298797607,0.03164198249578476
Tue Mar 26 16:55:34 GMT+01:00 2019,26-Mar-2019 16:57:04.364,7.6547612965881,45.042480228677555,14.831473,12.0,293.213373890717,207.48851,0.20111294,8.722076,4.023456,0.02138153,54.0,2.066530227661133,293.213373890717,0.0,2.208550453186035,0.021381530910730362
Tue Mar 26 16:55:35 GMT+01:00 2019,26-Mar-2019 16:57:05.365,7.654675876165965,45.04236087734994,15.132911,12.0,293.17788996271463,207.20743,-0.12330139,9.1590185,4.4807487,0.0322501,53.0,2.104799270629883,293.17788996271463,0.0,2.2244369983673096,0.03225009888410568
Tue Mar 26 16:55:36 GMT+01:00 2019,26-Mar-2019 16:57:06.364,7.65458455323831,45.04223112880931,15.257073,16.0,293.15322674430683,207.99379,-0.025139118,9.187749,4.3634324,0.055827558,52.0,2.144512414932251,293.15322674430683,0.0,2.2375328540802,0.055827558040618896
Tue Mar 26 16:55:37 GMT+01:00 2019,26-Mar-2019 16:57:07.364,7.654507236589117,45.04210695541669,15.302254,16.0,293.1010409789273,208.09207,-1.0115502,9.392453,4.4304705,0.08261889,52.0,2.185753107070923,293.1010409789273,0.0,2.2519772052764893,0.08261889219284058
Tue Mar 26 16:55:38 GMT+01:00 2019,26-Mar-2019 16:57:08.365,7.654426750282372,45.041991111654255,14.845979,12.0,293.0653496123487,208.49957,-0.4417302,8.689755,3.9013517,0.0071238056,52.0,2.185753107070923,293.0653496123487,0.0,2.2664215564727783,0.007123805582523346
Tue Mar 26 16:55:39 GMT+01:00 2019,26-Mar-2019 16:57:09.364,7.654343794233363,45.0418771429093,14.766338,12.0,293.0441649937962,208.85585,-0.49799395,9.202114,4.188656,0.012335643,51.0,2.185753107070923,293.0441649937962,0.0,2.2792537212371826,0.012335643172264099
Tue Mar 26 16:55:40 GMT+01:00 2019,26-Mar-2019 16:57:10.364,7.6542571059861055,45.041758965915996,14.71342,12.0,293.0308746996721,208.6656,-0.6787562,8.72088,4.295198,0.02712702,51.0,2.2286109924316406,293.0308746996721,0.0,2.2934346199035645,0.027127020061016083
